gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,fyr,costat
1689,31/12/2013,2013,INDL,C,D,STD,USD,12,A
1689,31/12/2014,2014,INDL,C,D,STD,USD,12,A
1689,31/12/2015,2015,INDL,C,D,STD,USD,12,A
1690,30/09/2006,2006,INDL,C,D,STD,USD,9,A
1690,30/09/2007,2007,INDL,C,D,STD,USD,9,A
1690,30/09/2008,2008,INDL,C,D,STD,USD,9,A
1690,30/09/2009,2009,INDL,C,D,STD,USD,9,A
1690,30/09/2010,2010,INDL,C,D,STD,USD,9,A
1690,30/09/2011,2011,INDL,C,D,STD,USD,9,A
1690,30/09/2012,2012,INDL,C,D,STD,USD,9,A
1690,30/09/2013,2013,INDL,C,D,STD,USD,9,A
1690,30/09/2014,2014,INDL,C,D,STD,USD,9,A
1690,30/09/2015,2015,INDL,C,D,STD,USD,9,A
1704,31/10/2006,2006,INDL,C,D,STD,USD,10,A
1704,31/10/2007,2007,INDL,C,D,STD,USD,10,A
1704,31/10/2008,2008,INDL,C,D,STD,USD,10,A
1704,31/10/2009,2009,INDL,C,D,STD,USD,10,A
1704,31/10/2010,2010,INDL,C,D,STD,USD,10,A
1704,31/10/2011,2011,INDL,C,D,STD,USD,10,A
1704,31/10/2012,2012,INDL,C,D,STD,USD,10,A
1704,31/10/2013,2013,INDL,C,D,STD,USD,10,A
1704,31/10/2014,2014,INDL,C,D,STD,USD,10,A
1704,31/10/2015,2015,INDL,C,D,STD,USD,10,A
1706,31/08/2006,2006,INDL,C,D,STD,USD,8,A
1706,31/08/2007,2007,INDL,C,D,STD,USD,8,A
1706,31/08/2008,2008,INDL,C,D,STD,USD,8,A
1706,31/08/2009,2009,INDL,C,D,STD,USD,8,A
1706,31/08/2010,2010,INDL,C,D,STD,USD,8,A
1706,31/08/2011,2011,INDL,C,D,STD,USD,8,A
1706,31/08/2012,2012,INDL,C,D,STD,USD,8,A
1706,31/08/2013,2013,INDL,C,D,STD,USD,8,A
1706,31/08/2014,2014,INDL,C,D,STD,USD,8,A
1706,31/08/2015,2015,INDL,C,D,STD,USD,8,A
1722,30/06/2006,2006,INDL,C,D,STD,USD,6,A
1722,30/06/2007,2007,INDL,C,D,STD,USD,6,A
1722,30/06/2008,2008,INDL,C,D,STD,USD,6,A
1722,30/06/2009,2009,INDL,C,D,STD,USD,6,A
1722,30/06/2010,2010,INDL,C,D,STD,USD,6,A
1722,30/06/2011,2011,INDL,C,D,STD,USD,6,A
1722,30/06/2012,2012,INDL,C,D,STD,USD,6,A
1722,31/12/2013,2013,INDL,C,D,STD,USD,12,A
1722,31/12/2014,2014,INDL,C,D,STD,USD,12,A
1722,31/12/2015,2015,INDL,C,D,STD,USD,12,A
1742,31/12/2006,2006,INDL,C,D,STD,USD,12,A
1742,31/12/2007,2007,INDL,C,D,STD,USD,12,A
1742,31/12/2008,2008,INDL,C,D,STD,USD,12,A
1742,31/12/2009,2009,INDL,C,D,STD,USD,12,A
1742,31/12/2010,2010,INDL,C,D,STD,USD,12,A
1742,31/12/2011,2011,INDL,C,D,STD,USD,12,A
1742,31/12/2012,2012,INDL,C,D,STD,USD,12,A
1742,31/12/2013,2013,INDL,C,D,STD,USD,12,A
1742,31/12/2014,2014,INDL,C,D,STD,USD,12,A
1742,31/12/2015,2015,INDL,C,D,STD,USD,12,A
1743,31/12/2006,2006,INDL,C,D,STD,USD,12,A
1743,31/12/2007,2007,INDL,C,D,STD,USD,12,A
1743,31/12/2008,2008,INDL,C,D,STD,USD,12,A
1743,31/12/2009,2009,INDL,C,D,STD,USD,12,A
1743,31/12/2010,2010,INDL,C,D,STD,USD,12,A
1743,31/12/2011,2011,INDL,C,D,STD,USD,12,A
1743,31/12/2012,2012,INDL,C,D,STD,USD,12,A
1743,31/12/2013,2013,INDL,C,D,STD,USD,12,A
1743,31/12/2014,2014,INDL,C,D,STD,USD,12,A
1743,31/12/2015,2015,INDL,C,D,STD,USD,12,A
1745,31/12/2006,2006,INDL,C,D,STD,USD,12,A
1745,31/12/2007,2007,INDL,C,D,STD,USD,12,A
1745,31/12/2008,2008,INDL,C,D,STD,USD,12,A
1745,31/12/2009,2009,INDL,C,D,STD,USD,12,A
1745,31/12/2010,2010,INDL,C,D,STD,USD,12,A
1745,31/12/2011,2011,INDL,C,D,STD,USD,12,A
1745,31/12/2012,2012,INDL,C,D,STD,USD,12,A
1745,31/12/2013,2013,INDL,C,D,STD,USD,12,A
1745,31/12/2014,2014,INDL,C,D,STD,USD,12,A
1745,31/12/2015,2015,INDL,C,D,STD,USD,12,A
1762,31/12/2006,2006,INDL,C,D,STD,USD,12,I
1773,31/12/2006,2006,INDL,C,D,STD,USD,12,A
1773,31/12/2007,2007,INDL,C,D,STD,USD,12,A
1773,31/12/2008,2008,INDL,C,D,STD,USD,12,A
1773,31/12/2009,2009,INDL,C,D,STD,USD,12,A
1773,31/12/2010,2010,INDL,C,D,STD,USD,12,A
1773,31/12/2011,2011,INDL,C,D,STD,USD,12,A
1773,31/12/2012,2012,INDL,C,D,STD,USD,12,A
1773,31/12/2013,2013,INDL,C,D,STD,USD,12,A
1773,31/12/2014,2014,INDL,C,D,STD,USD,12,A
1773,31/12/2015,2015,INDL,C,D,STD,USD,12,A
1794,30/09/2006,2006,INDL,C,D,STD,USD,9,A
1794,30/09/2007,2007,INDL,C,D,STD,USD,9,A
1794,30/09/2008,2008,INDL,C,D,STD,USD,9,A
1794,30/09/2009,2009,INDL,C,D,STD,USD,9,A
1794,30/09/2010,2010,INDL,C,D,STD,USD,9,A
1794,30/09/2011,2011,INDL,C,D,STD,USD,9,A
1794,30/09/2012,2012,INDL,C,D,STD,USD,9,A
1794,30/09/2013,2013,INDL,C,D,STD,USD,9,A
1794,30/09/2014,2014,INDL,C,D,STD,USD,9,A
1794,30/09/2015,2015,INDL,C,D,STD,USD,9,A
1837,31/12/2006,2006,INDL,C,D,STD,USD,12,A
1837,31/12/2007,2007,INDL,C,D,STD,USD,12,A
1837,31/12/2008,2008,INDL,C,D,STD,USD,12,A
1837,31/12/2009,2009,INDL,C,D,STD,USD,12,A
1837,31/12/2010,2010,INDL,C,D,STD,USD,12,A
1837,31/12/2011,2011,INDL,C,D,STD,USD,12,A
1837,31/12/2012,2012,INDL,C,D,STD,USD,12,A
1837,31/12/2013,2013,INDL,C,D,STD,USD,12,A
1837,31/12/2014,2014,INDL,C,D,STD,USD,12,A
1837,31/12/2015,2015,INDL,C,D,STD,USD,12,A
1860,30/09/2006,2006,INDL,C,D,STD,USD,9,I
1860,30/09/2007,2007,INDL,C,D,STD,USD,9,I
1860,30/09/2008,2008,INDL,C,D,STD,USD,9,I
1860,30/09/2009,2009,INDL,C,D,STD,USD,9,I
1860,30/09/2010,2010,INDL,C,D,STD,USD,9,I
1860,30/09/2011,2011,INDL,C,D,STD,USD,9,I
1860,30/09/2012,2012,INDL,C,D,STD,USD,9,I
1860,30/09/2013,2013,INDL,C,D,STD,USD,9,I
1860,30/09/2014,2014,INDL,C,D,STD,USD,9,I
1860,30/09/2015,2015,INDL,C,D,STD,USD,9,I
1868,31/12/2006,2006,INDL,C,D,STD,USD,12,A
1868,31/12/2007,2007,INDL,C,D,STD,USD,12,A
1868,31/12/2008,2008,INDL,C,D,STD,USD,12,A
1868,31/12/2009,2009,INDL,C,D,STD,USD,12,A
1868,31/12/2010,2010,INDL,C,D,STD,USD,12,A
1868,31/12/2011,2011,INDL,C,D,STD,USD,12,A
1878,31/01/2007,2006,INDL,C,D,STD,USD,1,A
1878,31/01/2008,2007,INDL,C,D,STD,USD,1,A
1878,31/01/2009,2008,INDL,C,D,STD,USD,1,A
1878,31/01/2010,2009,INDL,C,D,STD,USD,1,A
1878,31/01/2011,2010,INDL,C,D,STD,USD,1,A
1878,31/01/2012,2011,INDL,C,D,STD,USD,1,A
1878,31/01/2013,2012,INDL,C,D,STD,USD,1,A
1878,31/01/2014,2013,INDL,C,D,STD,USD,1,A
1878,31/01/2015,2014,INDL,C,D,STD,USD,1,A
1878,31/01/2016,2015,INDL,C,D,STD,USD,1,A
1891,30/06/2006,2006,INDL,C,D,STD,USD,6,A
1891,30/06/2007,2007,INDL,C,D,STD,USD,6,A
1891,30/06/2008,2008,INDL,C,D,STD,USD,6,A
1891,30/06/2009,2009,INDL,C,D,STD,USD,6,A
1891,30/06/2010,2010,INDL,C,D,STD,USD,6,A
1891,30/06/2011,2011,INDL,C,D,STD,USD,6,A
1891,30/06/2012,2012,INDL,C,D,STD,USD,6,A
1891,30/06/2013,2013,INDL,C,D,STD,USD,6,A
1891,30/06/2014,2014,INDL,C,D,STD,USD,6,A
1891,30/06/2015,2015,INDL,C,D,STD,USD,6,A
1906,31/12/2006,2006,INDL,C,D,STD,USD,12,I
1906,31/12/2007,2007,INDL,C,D,STD,USD,12,I
1906,31/12/2008,2008,INDL,C,D,STD,USD,12,I
1906,31/12/2009,2009,INDL,C,D,STD,USD,12,I
1906,31/12/2010,2010,INDL,C,D,STD,USD,12,I
1906,31/12/2011,2011,INDL,C,D,STD,USD,12,I
1906,31/12/2012,2012,INDL,C,D,STD,USD,12,I
1906,31/12/2013,2013,INDL,C,D,STD,USD,12,I
1906,31/12/2014,2014,INDL,C,D,STD,USD,12,I
1906,31/12/2015,2015,INDL,C,D,STD,USD,12,I
1913,31/12/2006,2006,INDL,C,D,STD,USD,12,A
1913,31/12/2007,2007,INDL,C,D,STD,USD,12,A
1913,31/12/2008,2008,INDL,C,D,STD,USD,12,A
1913,31/12/2009,2009,INDL,C,D,STD,USD,12,A
1913,31/12/2010,2010,INDL,C,D,STD,USD,12,A
1913,31/12/2011,2011,INDL,C,D,STD,USD,12,A
1913,31/12/2012,2012,INDL,C,D,STD,USD,12,A
1913,31/12/2013,2013,INDL,C,D,STD,USD,12,A
1913,31/12/2014,2014,INDL,C,D,STD,USD,12,A
1913,31/12/2015,2015,INDL,C,D,STD,USD,12,A
1919,30/06/2006,2006,INDL,C,D,STD,USD,6,A
1919,30/06/2007,2007,INDL,C,D,STD,USD,6,A
1919,30/06/2008,2008,INDL,C,D,STD,USD,6,A
1919,30/06/2009,2009,INDL,C,D,STD,USD,6,A
1919,30/06/2010,2010,INDL,C,D,STD,USD,6,A
1919,30/06/2011,2011,INDL,C,D,STD,USD,6,A
1919,30/06/2012,2012,INDL,C,D,STD,USD,6,A
1919,30/06/2013,2013,INDL,C,D,STD,USD,6,A
1919,30/06/2014,2014,INDL,C,D,STD,USD,6,A
1919,30/06/2015,2015,INDL,C,D,STD,USD,6,A
1976,31/12/2006,2006,INDL,C,D,STD,USD,12,I
1976,31/12/2007,2007,INDL,C,D,STD,USD,12,I
1976,31/12/2008,2008,INDL,C,D,STD,USD,12,I
1976,31/12/2009,2009,INDL,C,D,STD,USD,12,I
1976,31/12/2010,2010,INDL,C,D,STD,USD,12,I
1976,31/12/2011,2011,INDL,C,D,STD,USD,12,I
1976,31/12/2012,2012,INDL,C,D,STD,USD,12,I
1976,31/12/2013,2013,INDL,C,D,STD,USD,12,I
1976,31/12/2014,2014,INDL,C,D,STD,USD,12,I
1976,31/12/2015,2015,INDL,C,D,STD,USD,12,I
1981,31/12/2006,2006,INDL,C,D,STD,USD,12,I
1981,31/12/2007,2007,INDL,C,D,STD,USD,12,I
1981,31/12/2008,2008,INDL,C,D,STD,USD,12,I
1981,31/12/2009,2009,INDL,C,D,STD,USD,12,I
1988,31/12/2006,2006,INDL,C,D,STD,USD,12,A
1988,31/12/2007,2007,INDL,C,D,STD,USD,12,A
1988,31/12/2008,2008,INDL,C,D,STD,USD,12,A
1988,31/12/2009,2009,INDL,C,D,STD,USD,12,A
1988,31/12/2010,2010,INDL,C,D,STD,USD,12,A
1988,31/12/2011,2011,INDL,C,D,STD,USD,12,A
1988,31/12/2012,2012,INDL,C,D,STD,USD,12,A
1988,31/12/2013,2013,INDL,C,D,STD,USD,12,A
1988,31/12/2014,2014,INDL,C,D,STD,USD,12,A
1988,31/12/2015,2015,INDL,C,D,STD,USD,12,A
1995,31/12/2006,2006,INDL,C,D,STD,USD,12,I
1995,31/12/2007,2007,INDL,C,D,STD,USD,12,I
1995,31/12/2008,2008,INDL,C,D,STD,USD,12,I
1995,31/12/2009,2009,INDL,C,D,STD,USD,12,I
1995,31/12/2010,2010,INDL,C,D,STD,USD,12,I
1995,31/12/2011,2011,INDL,C,D,STD,USD,12,I
2002,31/12/2006,2006,FS,C,D,STD,USD,12,A
2002,31/12/2006,2006,INDL,C,D,STD,USD,12,A
2002,31/12/2007,2007,INDL,C,D,STD,USD,12,A
2002,31/12/2007,2007,FS,C,D,STD,USD,12,A
2002,31/12/2008,2008,INDL,C,D,STD,USD,12,A
2002,31/12/2008,2008,FS,C,D,STD,USD,12,A
2002,31/12/2009,2009,FS,C,D,STD,USD,12,A
2002,31/12/2009,2009,INDL,C,D,STD,USD,12,A
2002,31/12/2010,2010,FS,C,D,STD,USD,12,A
2002,31/12/2010,2010,INDL,C,D,STD,USD,12,A
2002,31/12/2011,2011,INDL,C,D,STD,USD,12,A
2002,31/12/2011,2011,FS,C,D,STD,USD,12,A
2002,31/12/2012,2012,FS,C,D,STD,USD,12,A
2002,31/12/2012,2012,INDL,C,D,STD,USD,12,A
2002,31/12/2013,2013,FS,C,D,STD,USD,12,A
2002,31/12/2013,2013,INDL,C,D,STD,USD,12,A
2002,31/12/2014,2014,FS,C,D,STD,USD,12,A
2002,31/12/2014,2014,INDL,C,D,STD,USD,12,A
2002,31/12/2015,2015,INDL,C,D,STD,USD,12,A
2002,31/12/2015,2015,FS,C,D,STD,USD,12,A
2005,31/12/2006,2006,INDL,C,D,STD,USD,12,A
2005,31/12/2006,2006,FS,C,D,STD,USD,12,A
2005,31/12/2007,2007,INDL,C,D,STD,USD,12,A
2005,31/12/2007,2007,FS,C,D,STD,USD,12,A
2005,31/12/2008,2008,FS,C,D,STD,USD,12,A
2005,31/12/2008,2008,INDL,C,D,STD,USD,12,A
2005,31/12/2009,2009,FS,C,D,STD,USD,12,A
2005,31/12/2009,2009,INDL,C,D,STD,USD,12,A
2005,31/12/2010,2010,FS,C,D,STD,USD,12,A
2005,31/12/2010,2010,INDL,C,D,STD,USD,12,A
2005,31/12/2011,2011,INDL,C,D,STD,USD,12,A
2005,31/12/2011,2011,FS,C,D,STD,USD,12,A
2005,31/12/2012,2012,INDL,C,D,STD,USD,12,A
2005,31/12/2012,2012,FS,C,D,STD,USD,12,A
2005,31/12/2013,2013,INDL,C,D,STD,USD,12,A
2005,31/12/2013,2013,FS,C,D,STD,USD,12,A
2005,31/12/2014,2014,FS,C,D,STD,USD,12,A
2005,31/12/2014,2014,INDL,C,D,STD,USD,12,A
2005,31/12/2015,2015,INDL,C,D,STD,USD,12,A
2005,31/12/2015,2015,FS,C,D,STD,USD,12,A
2019,31/12/2006,2006,FS,C,D,STD,USD,12,A
2019,31/12/2006,2006,INDL,C,D,STD,USD,12,A
2019,31/12/2007,2007,FS,C,D,STD,USD,12,A
2019,31/12/2007,2007,INDL,C,D,STD,USD,12,A
2019,31/12/2008,2008,INDL,C,D,STD,USD,12,A
2019,31/12/2008,2008,FS,C,D,STD,USD,12,A
2019,31/12/2009,2009,INDL,C,D,STD,USD,12,A
2019,31/12/2009,2009,FS,C,D,STD,USD,12,A
2019,31/12/2010,2010,FS,C,D,STD,USD,12,A
2019,31/12/2010,2010,INDL,C,D,STD,USD,12,A
2019,31/12/2011,2011,FS,C,D,STD,USD,12,A
2019,31/12/2011,2011,INDL,C,D,STD,USD,12,A
2019,31/12/2012,2012,FS,C,D,STD,USD,12,A
2019,31/12/2012,2012,INDL,C,D,STD,USD,12,A
2019,31/12/2013,2013,FS,C,D,STD,USD,12,A
2019,31/12/2013,2013,INDL,C,D,STD,USD,12,A
2019,31/12/2014,2014,INDL,C,D,STD,USD,12,A
2019,31/12/2014,2014,FS,C,D,STD,USD,12,A
2019,31/12/2015,2015,INDL,C,D,STD,USD,12,A
2019,31/12/2015,2015,FS,C,D,STD,USD,12,A
2025,31/12/2006,2006,INDL,C,D,STD,USD,12,I
2025,31/12/2006,2006,FS,C,D,STD,USD,12,I
2025,31/12/2007,2007,INDL,C,D,STD,USD,12,I
2025,31/12/2007,2007,FS,C,D,STD,USD,12,I
2025,31/12/2008,2008,INDL,C,D,STD,USD,12,I
2025,31/12/2008,2008,FS,C,D,STD,USD,12,I
2025,31/12/2009,2009,INDL,C,D,STD,USD,12,I
2025,31/12/2009,2009,FS,C,D,STD,USD,12,I
2025,31/12/2010,2010,FS,C,D,STD,USD,12,I
2025,31/12/2010,2010,INDL,C,D,STD,USD,12,I
2025,31/12/2011,2011,FS,C,D,STD,USD,12,I
2025,31/12/2011,2011,INDL,C,D,STD,USD,12,I
2025,31/12/2012,2012,FS,C,D,STD,USD,12,I
2025,31/12/2012,2012,INDL,C,D,STD,USD,12,I
2025,31/12/2013,2013,INDL,C,D,STD,USD,12,I
2025,31/12/2013,2013,FS,C,D,STD,USD,12,I
2044,31/12/2006,2006,INDL,C,D,STD,USD,12,I
2044,31/12/2007,2007,INDL,C,D,STD,USD,12,I
2044,31/12/2008,2008,INDL,C,D,STD,USD,12,I
2044,31/12/2009,2009,INDL,C,D,STD,USD,12,I
2044,31/12/2010,2010,INDL,C,D,STD,USD,12,I
2044,31/12/2011,2011,INDL,C,D,STD,USD,12,I
2044,31/12/2012,2012,INDL,C,D,STD,USD,12,I
2044,31/12/2013,2013,INDL,C,D,STD,USD,12,I
2044,31/12/2014,2014,INDL,C,D,STD,USD,12,I
2044,31/12/2015,2015,INDL,C,D,STD,USD,12,I
2085,31/12/2006,2006,INDL,C,D,STD,USD,12,I
2085,31/12/2007,2007,INDL,C,D,STD,USD,12,I
2085,31/12/2008,2008,INDL,C,D,STD,USD,12,I
2085,31/12/2009,2009,INDL,C,D,STD,USD,12,I
2085,31/12/2010,2010,INDL,C,D,STD,USD,12,I
2085,31/12/2011,2011,INDL,C,D,STD,USD,12,I
2085,31/12/2012,2012,INDL,C,D,STD,USD,12,I
2086,31/12/2006,2006,INDL,C,D,STD,USD,12,A
2086,31/12/2007,2007,INDL,C,D,STD,USD,12,A
2086,31/12/2008,2008,INDL,C,D,STD,USD,12,A
2086,31/12/2009,2009,INDL,C,D,STD,USD,12,A
2086,31/12/2010,2010,INDL,C,D,STD,USD,12,A
2086,31/12/2011,2011,INDL,C,D,STD,USD,12,A
2086,31/12/2012,2012,INDL,C,D,STD,USD,12,A
2086,31/12/2013,2013,INDL,C,D,STD,USD,12,A
2086,31/12/2014,2014,INDL,C,D,STD,USD,12,A
2086,31/12/2015,2015,INDL,C,D,STD,USD,12,A
2111,30/09/2006,2006,INDL,C,D,STD,USD,9,A
2111,30/09/2007,2007,INDL,C,D,STD,USD,9,A
2111,30/09/2008,2008,INDL,C,D,STD,USD,9,A
2111,30/09/2009,2009,INDL,C,D,STD,USD,9,A
2111,30/09/2010,2010,INDL,C,D,STD,USD,9,A
2111,30/09/2011,2011,INDL,C,D,STD,USD,9,A
2111,30/09/2012,2012,INDL,C,D,STD,USD,9,A
2111,30/09/2013,2013,INDL,C,D,STD,USD,9,A
2111,30/09/2014,2014,INDL,C,D,STD,USD,9,A
2111,30/09/2015,2015,INDL,C,D,STD,USD,9,A
2128,31/12/2006,2006,INDL,C,D,STD,USD,12,I
2128,31/12/2007,2007,INDL,C,D,STD,USD,12,I
2128,31/12/2008,2008,INDL,C,D,STD,USD,12,I
2128,31/12/2009,2009,INDL,C,D,STD,USD,12,I
2128,31/12/2010,2010,INDL,C,D,STD,USD,12,I
2136,31/12/2006,2006,INDL,C,D,STD,USD,12,A
2136,31/12/2007,2007,INDL,C,D,STD,USD,12,A
2136,31/12/2008,2008,INDL,C,D,STD,USD,12,A
2136,31/12/2009,2009,INDL,C,D,STD,USD,12,A
2136,31/12/2010,2010,INDL,C,D,STD,USD,12,A
2136,31/12/2011,2011,INDL,C,D,STD,USD,12,A
2136,31/12/2012,2012,INDL,C,D,STD,USD,12,A
2136,31/12/2013,2013,INDL,C,D,STD,USD,12,A
2136,31/12/2014,2014,INDL,C,D,STD,USD,12,A
2136,31/12/2015,2015,INDL,C,D,STD,USD,12,A
2150,31/12/2006,2006,INDL,C,D,STD,USD,12,I
2150,31/12/2007,2007,INDL,C,D,STD,USD,12,I
2150,31/12/2008,2008,INDL,C,D,STD,USD,12,I
2150,31/12/2009,2009,INDL,C,D,STD,USD,12,I
2150,31/12/2010,2010,INDL,C,D,STD,USD,12,I
2150,31/12/2011,2011,INDL,C,D,STD,USD,12,I
2150,31/12/2012,2012,INDL,C,D,STD,USD,12,I
2154,31/12/2006,2006,INDL,C,D,STD,USD,12,I
2154,31/12/2007,2007,INDL,C,D,STD,USD,12,I
2154,31/12/2008,2008,INDL,C,D,STD,USD,12,I
2154,31/12/2009,2009,INDL,C,D,STD,USD,12,I
2154,31/12/2010,2010,INDL,C,D,STD,USD,12,I
2154,31/12/2011,2011,INDL,C,D,STD,USD,12,I
2154,31/12/2012,2012,INDL,C,D,STD,USD,12,I
2154,31/12/2013,2013,INDL,C,D,STD,USD,12,I
2154,31/12/2014,2014,INDL,C,D,STD,USD,12,I
2154,31/12/2015,2015,INDL,C,D,STD,USD,12,I
2176,31/12/2006,2006,INDL,C,D,STD,USD,12,A
2176,31/12/2006,2006,FS,C,D,STD,USD,12,A
2176,31/12/2007,2007,INDL,C,D,STD,USD,12,A
2176,31/12/2007,2007,FS,C,D,STD,USD,12,A
2176,31/12/2008,2008,INDL,C,D,STD,USD,12,A
2176,31/12/2008,2008,FS,C,D,STD,USD,12,A
2176,31/12/2009,2009,INDL,C,D,STD,USD,12,A
2176,31/12/2009,2009,FS,C,D,STD,USD,12,A
2176,31/12/2010,2010,FS,C,D,STD,USD,12,A
2176,31/12/2010,2010,INDL,C,D,STD,USD,12,A
2176,31/12/2011,2011,FS,C,D,STD,USD,12,A
2176,31/12/2011,2011,INDL,C,D,STD,USD,12,A
2176,31/12/2012,2012,INDL,C,D,STD,USD,12,A
2176,31/12/2012,2012,FS,C,D,STD,USD,12,A
2176,31/12/2013,2013,FS,C,D,STD,USD,12,A
2176,31/12/2013,2013,INDL,C,D,STD,USD,12,A
2176,31/12/2014,2014,INDL,C,D,STD,USD,12,A
2176,31/12/2014,2014,FS,C,D,STD,USD,12,A
2176,31/12/2015,2015,FS,C,D,STD,USD,12,A
2176,31/12/2015,2015,INDL,C,D,STD,USD,12,A
2184,28/02/2007,2006,INDL,C,D,STD,USD,2,A
2184,29/02/2008,2007,INDL,C,D,STD,USD,2,A
2184,28/02/2009,2008,INDL,C,D,STD,USD,2,A
2184,28/02/2010,2009,INDL,C,D,STD,USD,2,A
2184,28/02/2011,2010,INDL,C,D,STD,USD,2,A
2184,29/02/2012,2011,INDL,C,D,STD,USD,2,A
2184,31/01/2013,2012,INDL,C,D,STD,USD,1,A
2184,31/01/2014,2013,INDL,C,D,STD,USD,1,A
2184,31/01/2015,2014,INDL,C,D,STD,USD,1,A
2184,31/01/2016,2015,INDL,C,D,STD,USD,1,A
2220,31/12/2006,2006,INDL,C,D,STD,USD,12,A
2220,31/12/2007,2007,INDL,C,D,STD,USD,12,A
2220,31/12/2008,2008,INDL,C,D,STD,USD,12,A
2220,31/12/2009,2009,INDL,C,D,STD,USD,12,A
2220,31/12/2010,2010,INDL,C,D,STD,USD,12,A
2220,31/12/2011,2011,INDL,C,D,STD,USD,12,A
2220,31/12/2012,2012,INDL,C,D,STD,USD,12,A
2220,31/12/2013,2013,INDL,C,D,STD,USD,12,A
2220,31/12/2014,2014,INDL,C,D,STD,USD,12,A
2220,31/12/2015,2015,INDL,C,D,STD,USD,12,A
2230,31/05/2007,2006,INDL,C,D,STD,USD,5,A
2230,31/05/2008,2007,INDL,C,D,STD,USD,5,A
2230,31/05/2009,2008,INDL,C,D,STD,USD,5,A
2230,31/05/2010,2009,INDL,C,D,STD,USD,5,A
2230,31/05/2011,2010,INDL,C,D,STD,USD,5,A
2230,31/05/2012,2011,INDL,C,D,STD,USD,5,A
2230,31/05/2013,2012,INDL,C,D,STD,USD,5,A
2230,31/05/2014,2013,INDL,C,D,STD,USD,5,A
2255,31/12/2006,2006,INDL,C,D,STD,USD,12,I
2255,31/12/2007,2007,INDL,C,D,STD,USD,12,I
2255,31/12/2008,2008,INDL,C,D,STD,USD,12,I
2255,31/12/2009,2009,INDL,C,D,STD,USD,12,I
2259,31/12/2006,2006,INDL,C,D,STD,USD,12,A
2259,31/12/2007,2007,INDL,C,D,STD,USD,12,A
2259,31/12/2008,2008,INDL,C,D,STD,USD,12,A
2259,31/12/2009,2009,INDL,C,D,STD,USD,12,A
2259,31/12/2010,2010,INDL,C,D,STD,USD,12,A
2259,31/12/2011,2011,INDL,C,D,STD,USD,12,A
2259,31/12/2012,2012,INDL,C,D,STD,USD,12,A
2259,31/12/2013,2013,INDL,C,D,STD,USD,12,A
2259,31/12/2014,2014,INDL,C,D,STD,USD,12,A
2259,31/12/2015,2015,INDL,C,D,STD,USD,12,A
2269,30/04/2007,2006,INDL,C,D,STD,USD,4,A
2269,30/04/2008,2007,INDL,C,D,STD,USD,4,A
2269,30/04/2009,2008,INDL,C,D,STD,USD,4,A
2269,30/04/2010,2009,INDL,C,D,STD,USD,4,A
2269,30/04/2011,2010,INDL,C,D,STD,USD,4,A
2269,30/04/2012,2011,INDL,C,D,STD,USD,4,A
2269,30/04/2013,2012,INDL,C,D,STD,USD,4,A
2269,30/04/2014,2013,INDL,C,D,STD,USD,4,A
2269,30/04/2015,2014,INDL,C,D,STD,USD,4,A
2269,30/04/2016,2015,INDL,C,D,STD,USD,4,A
2285,31/12/2006,2006,INDL,C,D,STD,USD,12,A
2285,31/12/2007,2007,INDL,C,D,STD,USD,12,A
2285,31/12/2008,2008,INDL,C,D,STD,USD,12,A
2285,31/12/2009,2009,INDL,C,D,STD,USD,12,A
2285,31/12/2010,2010,INDL,C,D,STD,USD,12,A
2285,31/12/2011,2011,INDL,C,D,STD,USD,12,A
2285,31/12/2012,2012,INDL,C,D,STD,USD,12,A
2285,31/12/2013,2013,INDL,C,D,STD,USD,12,A
2285,31/12/2014,2014,INDL,C,D,STD,USD,12,A
2285,31/12/2015,2015,INDL,C,D,STD,USD,12,A
2290,31/12/2006,2006,INDL,C,D,STD,USD,12,I
2290,31/12/2007,2007,INDL,C,D,STD,USD,12,I
2290,31/12/2008,2008,INDL,C,D,STD,USD,12,I
2290,31/12/2009,2009,INDL,C,D,STD,USD,12,I
2290,31/12/2010,2010,INDL,C,D,STD,USD,12,I
2290,31/12/2011,2011,INDL,C,D,STD,USD,12,I
2290,31/12/2012,2012,INDL,C,D,STD,USD,12,I
2316,31/12/2006,2006,INDL,C,D,STD,USD,12,A
2316,31/12/2007,2007,INDL,C,D,STD,USD,12,A
2316,31/12/2008,2008,INDL,C,D,STD,USD,12,A
2316,31/12/2009,2009,INDL,C,D,STD,USD,12,A
2316,31/12/2010,2010,INDL,C,D,STD,USD,12,A
2316,31/12/2011,2011,INDL,C,D,STD,USD,12,A
2316,31/12/2012,2012,INDL,C,D,STD,USD,12,A
2316,31/12/2013,2013,INDL,C,D,STD,USD,12,A
2316,31/12/2014,2014,INDL,C,D,STD,USD,12,A
2316,31/12/2015,2015,INDL,C,D,STD,USD,12,A
2328,31/12/2006,2006,INDL,C,D,STD,USD,12,I
2328,31/12/2007,2007,INDL,C,D,STD,USD,12,I
2328,31/12/2008,2008,INDL,C,D,STD,USD,12,I
2328,31/12/2009,2009,INDL,C,D,STD,USD,12,I
2328,31/12/2010,2010,INDL,C,D,STD,USD,12,I
2328,31/12/2011,2011,INDL,C,D,STD,USD,12,I
2346,31/12/2006,2006,INDL,C,D,STD,USD,12,I
