,gvkey,debt_at,debt_ebitda,debt_assets,cash_debt,year
136820,155394,0.171,1.041,0.27899999999999997,0.385,2006
136832,155394,0.135,0.8270000000000001,0.23800000000000002,0.322,2007
136844,155394,0.368,2.688,0.475,0.065,2008
136856,155394,0.33,2.673,0.444,0.154,2009
136868,155394,0.282,1.838,0.40299999999999997,0.195,2010
136880,155394,0.248,1.49,0.374,0.18,2011
136892,155394,0.28600000000000003,2.001,0.47,0.136,2012
136904,155394,0.304,2.072,0.47600000000000003,0.11699999999999999,2013
136916,155394,0.332,2.241,0.514,0.19699999999999998,2014
136928,155394,0.307,2.045,0.488,0.13,2015
136940,155738,0.884,16.523,0.971,0.006999999999999999,2006
136952,155738,0.9079999999999999,15.940999999999999,0.978,0.008,2007
136964,155738,0.9670000000000001,22.576999999999998,0.98,0.01,2008
136976,155738,0.9640000000000001,38.448,0.976,0.012,2009
136988,155738,0.9590000000000001,43.165,0.97,0.013000000000000001,2010
137000,155738,0.951,39.859,0.9620000000000001,0.008,2011
137012,155738,0.968,38.084,0.955,0.013000000000000001,2012
137024,155738,0.946,37.664,0.9520000000000001,0.012,2013
137036,155738,0.885,35.141999999999996,0.9470000000000001,0.015,2014
137048,155738,0.924,38.429,0.941,0.013000000000000001,2015
137060,155934,0.41,7.026,0.943,-0.005,2006
137072,155934,0.45799999999999996,40.794000000000004,0.9620000000000001,-0.08199999999999999,2007
137084,156383,0.08,6.4910000000000005,0.965,-0.001,2006
137096,156383,0.055999999999999994,4.76,0.961,0.004,2007
137108,156383,0.055,8.027999999999999,0.965,0.005,2008
137120,156383,0.04,13.902999999999999,0.968,0.013000000000000001,2009
137132,156383,0.026000000000000002,4.112,0.9620000000000001,0.025,2010
137144,156383,0.021,3.7560000000000002,0.9620000000000001,0.016,2011
137156,156383,0.017,2.8930000000000002,0.9540000000000001,0.009000000000000001,2012
137168,156383,0.02,1.715,0.958,0.023,2013
137180,156383,0.019,2.299,0.958,0.023,2014
137192,156383,0.015,1.722,0.953,0.017,2015
137204,156614,0.0,0.001,0.23199999999999998,0.66,2006
137216,156614,0.0,0.002,0.22899999999999998,0.294,2007
137228,156614,0.02,0.17600000000000002,0.262,-0.07200000000000001,2008
137240,156614,0.172,1.3330000000000002,0.376,-0.23399999999999999,2009
137252,156614,0.434,7.442,0.5660000000000001,-0.154,2010
137264,156614,0.40700000000000003,10.837,0.555,0.128,2011
137276,156614,0.39,3.366,0.537,0.15,2012
137288,156614,0.331,2.165,0.49,-0.052000000000000005,2013
137300,156614,0.41600000000000004,3.9130000000000003,0.561,-0.297,2014
137312,156614,0.488,6.143,0.627,-0.191,2015
137317,156676,0.297,3.1010000000000004,0.633,0.067,2015
137329,156861,0.5379999999999999,1.689,0.752,0.215,2006
137341,156861,0.563,1.5659999999999998,0.785,0.324,2007
137353,156861,0.7090000000000001,2.718,0.91,0.16699999999999998,2008
137365,156861,0.585,2.4330000000000003,0.8420000000000001,0.34600000000000003,2009
137377,156861,0.574,1.541,0.85,0.287,2010
137389,156861,0.5770000000000001,1.239,0.8390000000000001,0.312,2011
137401,156861,0.7120000000000001,1.935,0.9690000000000001,0.312,2012
137413,156861,0.71,5.263999999999999,0.981,0.147,2013
137425,156861,0.649,4.938,0.941,0.038,2014
137437,156861,0.5820000000000001,4.239,0.907,0.092,2015
137449,156933,0.425,2.966,0.617,0.092,2006
137461,156933,0.45299999999999996,3.3489999999999998,0.634,0.053,2007
137473,156933,0.43200000000000005,3.452,0.5920000000000001,0.10300000000000001,2008
137485,156933,0.374,4.05,0.547,0.10400000000000001,2009
137497,156933,0.318,3.406,0.51,0.302,2010
137509,156933,0.299,2.81,0.5,0.11900000000000001,2011
137517,156933,0.29,2.73,0.496,0.14,2012
137529,157057,0.04,1.3980000000000001,0.853,0.047,2006
137541,157057,0.039,0.884,0.85,0.043,2007
137553,157057,0.038,0.8590000000000001,0.845,0.053,2008
137565,157057,0.04,1.334,0.8320000000000001,0.048,2009
137577,157057,0.037000000000000005,1.056,0.807,0.013000000000000001,2010
137589,157057,0.037000000000000005,0.856,0.818,0.025,2011
137601,157057,0.035,1.075,0.816,0.039,2012
137613,157057,0.051,1.026,0.8290000000000001,0.028999999999999998,2013
137625,157057,0.043,1.5919999999999999,0.8290000000000001,0.040999999999999995,2014
137637,157057,0.038,1.253,0.84,0.015,2015
137649,157058,0.001,0.002,0.22899999999999998,1.217,2006
137661,157058,0.049,0.225,0.494,0.6970000000000001,2007
137673,157058,0.483,4.314,0.674,0.188,2008
137685,157058,0.46799999999999997,6.428,0.636,0.146,2009
137697,157058,0.43700000000000006,-15.187000000000001,0.6609999999999999,0.13,2010
137709,157058,0.433,9.945,0.657,0.033,2011
137721,157058,0.43,3.719,0.639,0.075,2012
137726,157058,0.444,5.291,0.637,0.055999999999999994,2013
137738,157118,0.322,2.1430000000000002,0.511,0.294,2006
137750,157118,0.466,3.403,0.7390000000000001,0.174,2007
137762,157118,0.508,2.6,0.73,0.14400000000000002,2008
137774,157118,0.5770000000000001,2.6710000000000003,0.764,0.285,2009
137786,157118,0.61,2.638,0.784,0.21899999999999997,2010
137798,157118,0.613,2.8739999999999997,0.815,0.226,2011
137810,157118,0.609,2.7939999999999996,0.804,0.18,2012
137811,157118,0.609,2.7939999999999996,0.804,0.18,2013
137823,157153,0.8420000000000001,3.511,1.099,0.106,2006
137835,157153,0.825,3.638,1.074,0.124,2007
137847,157153,0.716,2.08,0.9740000000000001,0.14400000000000002,2008
137859,157153,0.5820000000000001,1.456,0.853,0.335,2009
137871,157153,0.489,1.6980000000000002,0.737,0.152,2010
137883,157153,0.431,1.604,0.65,0.315,2011
137895,157153,0.397,1.9409999999999998,0.61,0.332,2012
137907,157153,0.371,2.125,0.604,0.19,2013
137919,157153,0.377,2.026,0.605,0.28,2014
137931,157153,0.4,1.8619999999999999,0.589,0.247,2015
137943,157354,0.376,2.719,0.685,0.11,2006
137955,157354,0.385,3.5780000000000003,0.706,0.07400000000000001,2007
137967,157354,0.436,7.1,0.732,0.086,2008
137979,157354,0.489,22.985,0.7759999999999999,0.003,2009
137991,157354,0.439,3.389,0.726,0.085,2010
138003,157354,0.287,0.995,0.537,0.133,2011
138015,157354,0.222,0.81,0.484,0.32899999999999996,2012
138027,157354,0.16899999999999998,-7.348,0.466,0.08,2013
138039,157354,0.182,1.8319999999999999,0.45399999999999996,0.191,2014
138051,157354,0.239,3.01,0.561,0.102,2015
138063,157355,0.302,3.0410000000000004,0.524,0.105,2006
138069,157355,0.305,2.872,0.529,0.105,2007
138081,157855,0.001,0.040999999999999995,0.535,0.406,2006
138093,157855,0.0,0.002,0.545,0.294,2007
138105,157855,0.001,0.019,0.534,0.325,2008
138117,157855,0.004,0.043,0.49700000000000005,0.28800000000000003,2009
138129,157855,0.179,2.4619999999999997,0.55,0.193,2010
138141,157855,0.149,4.806,0.565,0.253,2011
138153,157855,0.128,5.377999999999999,0.565,0.237,2012
138155,157855,0.128,5.377999999999999,0.565,0.237,2013
138177,157855,0.19,7.479,0.633,0.14400000000000002,2014
138189,157855,0.138,2.7560000000000002,0.591,0.175,2015
138201,157858,0.154,0.74,0.358,0.467,2006
138213,157859,0.079,0.89,0.615,0.455,2006
138219,157859,0.109,1.445,0.618,0.098,2007
138303,158354,0.07400000000000001,9.51,0.8490000000000001,0.032,2012
138315,158354,0.065,5.817,0.848,0.01,2013
138327,158354,0.068,4.351,0.846,0.015,2014
138339,158354,0.064,51.924,0.853,0.026000000000000002,2015
138351,158473,0.45899999999999996,2.695,0.564,0.24600000000000002,2006
138363,158473,0.382,2.133,0.461,0.265,2007
138375,158473,0.455,2.524,0.564,0.19,2008
138387,158473,0.42,2.654,0.536,0.247,2009
138399,158473,0.379,2.05,0.511,0.207,2010
138411,160163,0.591,4.416,0.7090000000000001,0.132,2006
138423,160163,0.613,4.736000000000001,0.748,0.159,2007
138435,160163,0.6759999999999999,5.582000000000001,0.825,0.133,2008
138447,160163,0.867,6.011,0.9990000000000001,0.115,2009
138459,160163,0.889,8.554,1.008,0.075,2010
138471,160163,1.003,9.273,1.125,0.04,2011
138472,160163,1.003,9.273,1.125,0.04,2012
138484,160181,0.10099999999999999,1.714,0.632,0.265,2006
138496,160181,0.19699999999999998,4.405,0.752,0.099,2007
138508,160181,0.317,7.74,0.748,0.131,2008
138520,160181,0.268,16.062,0.72,-0.012,2009
138532,160181,0.251,35.260999999999996,0.7759999999999999,0.005,2010
138544,160181,0.266,-3.641,0.882,-0.08,2011
138550,160181,0.342,79.71300000000001,1.002,-0.153,2012
138562,160183,0.371,2.102,0.574,0.26,2006
138574,160183,0.40700000000000003,2.51,0.603,0.21100000000000002,2007
138586,160183,0.42100000000000004,2.865,0.604,0.175,2008
138598,160183,0.42700000000000005,3.0810000000000004,0.586,0.184,2009
138610,160183,0.385,2.4930000000000003,0.534,0.20800000000000002,2010
138622,160183,0.337,2.1919999999999997,0.493,0.21899999999999997,2011
138634,160183,0.341,2.151,0.485,0.23800000000000002,2012
138646,160183,0.341,2.16,0.48700000000000004,0.256,2013
138658,160183,0.414,2.7960000000000003,0.55,0.218,2014
138663,160183,0.457,3.14,0.583,0.165,2015
138672,160202,0.732,4.677,0.873,0.12300000000000001,2006
138683,160202,0.747,4.5569999999999995,0.8959999999999999,0.145,2007
138695,160211,1.915,3.17,2.463,0.145,2006
138707,160211,2.7889999999999997,5.138999999999999,3.2539999999999996,0.141,2007
138719,160211,3.73,7.8420000000000005,4.152,0.044000000000000004,2008
138731,160211,3.617,8.385,4.008,0.04,2009
138743,160211,3.511,6.112,3.965,0.057,2010
138755,160211,3.1,5.321000000000001,3.5460000000000003,0.077,2011
138767,160211,3.1689999999999996,5.255,3.717,0.091,2012
138779,160211,3.28,4.711,3.806,0.09699999999999999,2013
138791,160211,2.9739999999999998,4.172,3.495,0.107,2014
138803,160211,2.485,3.6860000000000004,3.008,0.105,2015
138809,160225,0.062,0.384,0.59,0.10800000000000001,2006
138821,160225,0.042,0.209,0.5,0.24,2007
138833,160225,0.03,0.114,0.626,0.23800000000000002,2008
138845,160225,0.025,0.07,0.625,0.091,2009
138857,160225,0.003,0.009000000000000001,0.462,0.348,2010
138858,160225,0.003,0.009000000000000001,0.462,0.348,2011
138905,160225,0.003,0.008,0.536,0.613,2014
138917,160225,0.10300000000000001,0.27699999999999997,0.568,0.401,2015
138924,160250,0.603,4.463,0.71,0.13699999999999998,2006
138936,160255,0.255,1.249,0.529,0.391,2006
138948,160255,0.457,2.935,0.675,0.285,2007
138960,160255,0.429,2.725,0.631,0.165,2008
138972,160255,0.406,2.383,0.603,0.177,2009
138984,160255,0.317,1.91,0.511,0.32799999999999996,2010
138996,160255,0.285,2.042,0.45899999999999996,0.11,2011
139008,160255,0.3,2.875,0.494,0.153,2012
139020,160255,0.292,2.6889999999999996,0.511,0.157,2013
139032,160255,0.28300000000000003,2.112,0.498,0.099,2014
139040,160255,0.265,1.869,0.48100000000000004,0.2,2015
139047,160256,0.575,4.756,0.718,0.113,2007
139059,160256,0.508,4.335,0.6779999999999999,0.149,2008
139071,160256,0.504,4.052,0.69,0.102,2009
139083,160256,0.499,3.5810000000000004,0.688,0.177,2010
139095,160256,0.502,3.523,0.6920000000000001,0.185,2011
139107,160256,0.491,3.082,0.682,0.162,2012
139113,160256,0.517,3.678,0.698,0.17300000000000001,2013
139125,160272,0.003,-0.004,0.473,-0.878,2006
139137,160272,0.0,-0.001,0.385,-1.265,2007
139149,160272,0.0,-0.0,0.47,-0.7090000000000001,2008
139161,160272,0.0,0.0,0.7120000000000001,0.344,2009
139173,160272,0.0,0.0,0.5660000000000001,-0.295,2010
139185,160272,0.0,0.0,0.665,-0.327,2011
139197,160272,0.0,0.0,0.6990000000000001,0.142,2012
139209,160272,0.419,2.571,0.679,-0.018000000000000002,2013
139221,160272,0.48200000000000004,45.28,0.828,-0.012,2014
139233,160282,0.6559999999999999,4.685,0.878,0.062,2006
139245,160282,0.64,4.725,0.8759999999999999,0.079,2007
139257,160282,0.737,5.821000000000001,0.991,0.1,2008
139269,160282,0.7909999999999999,5.978,1.038,0.092,2009
139281,160282,0.8240000000000001,6.756,1.089,0.02,2010
139293,160282,0.682,4.242,0.9670000000000001,0.03,2011
139305,160282,0.7070000000000001,5.06,1.015,0.068,2012
139317,160282,0.72,4.385,1.047,0.061,2013
139329,160282,0.728,4.232,1.033,0.057,2014
139341,160282,0.831,4.78,1.165,0.01,2015
139353,160329,0.0,0.0,0.08199999999999999,2.884,2006
139365,160329,0.0,0.0,0.086,2.498,2007
139377,160329,0.0,0.0,0.111,2.1830000000000003,2008
139389,160329,0.0,0.0,0.107,2.225,2009
139401,160329,0.011000000000000001,0.047,0.14400000000000002,2.074,2010
139413,160329,0.06,0.281,0.198,0.9540000000000001,2011
139425,160329,0.068,0.349,0.22399999999999998,1.0090000000000001,2012
139437,160329,0.053,0.287,0.221,0.753,2013
139449,160329,0.046,0.259,0.213,0.79,2014
139461,160329,0.038,0.225,0.195,0.84,2015
139473,160341,0.122,0.33,0.521,0.852,2006
139485,160341,0.259,0.868,0.575,0.365,2007
139497,160341,0.21100000000000002,0.568,0.581,0.41200000000000003,2008
139509,160341,0.35200000000000004,-0.542,0.78,0.595,2009
139521,160341,0.33399999999999996,1.032,0.696,0.161,2010
139533,160341,0.358,0.9640000000000001,0.706,0.46399999999999997,2011
139545,160341,0.373,1.218,0.6970000000000001,0.39399999999999996,2012
139557,160341,0.45,1.742,0.7609999999999999,0.213,2013
139569,160341,0.479,1.966,0.785,0.285,2014
139581,160341,0.6559999999999999,-2.115,0.9670000000000001,0.23199999999999998,2015
139593,160570,0.313,1.52,0.598,0.129,2006
139605,160570,0.276,3.261,0.535,0.113,2007
139617,160570,0.263,4.53,0.5670000000000001,0.14300000000000002,2008
139629,160570,0.5379999999999999,-7.905,0.9440000000000001,0.031,2009
139641,160570,0.6,7.1610000000000005,1.0590000000000002,0.063,2010
139653,160570,0.599,4.0089999999999995,0.985,0.061,2011
139665,160570,0.57,3.303,0.912,0.02,2012
139677,160570,0.5589999999999999,13.512,0.8640000000000001,0.064,2013
139689,160570,0.5579999999999999,4.811,0.862,0.051,2014
139701,160570,0.539,3.9939999999999998,0.866,0.025,2015
139707,160580,0.32,2.866,0.63,0.22699999999999998,2010
139714,160580,0.309,3.3139999999999996,0.6409999999999999,0.22699999999999998,2011
139742,160598,0.377,2.549,0.653,0.151,2006
139754,160598,0.406,4.669,0.6779999999999999,0.09300000000000001,2007
139766,160598,0.354,3.339,0.657,0.071,2008
139778,160598,0.34,2.792,0.593,0.142,2009
139790,160598,0.326,3.747,0.55,0.13,2010
139802,160598,0.28300000000000003,2.54,0.535,0.128,2011
139814,160598,0.228,1.6219999999999999,0.46399999999999997,0.151,2012
139826,160598,0.203,1.681,0.436,0.134,2013
139838,160598,0.175,1.946,0.43,0.09,2014
139850,160598,0.145,1.409,0.429,0.165,2015
139856,160632,0.225,1.8530000000000002,0.69,0.156,2006
139861,160661,0.71,6.954,0.905,0.038,2007
139873,160661,0.5489999999999999,4.882,0.746,0.063,2008
139885,160661,0.537,5.497000000000001,0.73,0.086,2009
139897,160661,0.578,4.492,0.765,0.05,2010
139909,160661,0.504,3.032,0.698,0.131,2011
139921,160661,0.469,3.69,0.647,0.147,2012
139933,160661,0.43700000000000006,4.559,0.635,0.10400000000000001,2013
139945,160661,0.391,4.027,0.5760000000000001,0.166,2014
139953,160661,0.355,3.819,0.5479999999999999,0.14800000000000002,2015
139965,160670,0.0,0.001,0.419,-0.011000000000000001,2006
139976,160670,0.013000000000000001,0.138,0.42,0.185,2007
139977,160681,0.158,1.23,0.6920000000000001,0.067,2012
139989,160681,0.122,0.85,0.6579999999999999,0.17800000000000002,2013
140001,160681,0.04,0.28,0.586,0.215,2014
140013,160681,0.038,0.292,0.591,0.15,2015
140025,160684,0.139,0.535,0.428,0.382,2006
140037,160684,0.131,1.171,0.44,0.261,2007
140049,160684,0.205,2.167,0.49200000000000005,0.048,2008
140061,160684,0.22,37.378,0.46399999999999997,0.17800000000000002,2009
140073,160684,0.213,1.469,0.47,0.203,2010
140085,160684,0.248,1.188,0.47200000000000003,0.195,2011
140097,160684,0.225,1.2109999999999999,0.44,0.24,2012
140109,160684,0.209,0.78,0.436,0.405,2013
140121,160684,0.172,0.61,0.389,0.45799999999999996,2014
140133,160684,0.145,0.602,0.371,0.513,2015
140145,160719,0.043,0.26,0.62,0.046,2006
140157,160719,0.079,0.441,0.603,0.18899999999999997,2007
140169,160719,0.14400000000000002,0.9159999999999999,0.631,0.26,2008
140181,160719,0.172,2.104,0.591,0.294,2009
140193,160719,0.152,2.079,0.565,0.243,2010
140205,160719,0.126,2.24,0.6970000000000001,0.12300000000000001,2011
140217,160719,0.177,5.27,0.684,0.006,2012
140229,160719,0.18,5.942,0.695,0.065,2013
140241,160719,0.174,5.855,0.752,0.025,2014
140246,160719,0.172,11.484000000000002,0.81,0.017,2015
140258,160838,0.324,3.573,0.772,0.136,2006
140270,160838,0.41700000000000004,14.382,0.843,0.087,2007
140282,160838,0.39,16.471,0.8,0.011000000000000001,2008
140294,160838,0.32,1.389,0.7979999999999999,-0.004,2009
140306,160838,0.396,1.935,0.7240000000000001,0.055,2010
140318,160838,0.43,4.11,0.68,0.315,2011
140330,160838,0.42700000000000005,5.763,0.726,0.162,2012
140342,160838,0.435,-28.283,0.782,0.034,2013
140343,160838,0.435,-28.283,0.782,0.034,2014
140357,160874,0.409,3.8539999999999996,0.626,0.19399999999999998,2014
140363,160874,0.535,-1.617,0.743,0.11900000000000001,2015
140375,160892,0.564,3.818,0.758,0.057999999999999996,2006
140387,160892,0.6920000000000001,5.619,0.816,0.045,2007
140399,160892,0.636,4.135,0.8,0.107,2008
140411,160892,0.635,4.685,0.7959999999999999,0.079,2009
140423,160892,0.6,4.19,0.813,0.087,2010
140435,160892,0.57,3.6489999999999996,0.779,0.013999999999999999,2011
140447,160892,0.555,3.41,0.735,0.21100000000000002,2012
140459,160892,0.5870000000000001,4.5569999999999995,0.745,0.205,2013
140464,160892,0.609,6.006,0.759,0.205,2014
140476,160893,0.315,2.9960000000000004,0.642,0.053,2006
140488,160893,0.281,2.676,0.616,0.084,2007
140500,160893,0.257,2.099,0.595,0.004,2008
140512,160893,0.255,2.441,0.552,0.26,2009
140524,160893,0.21,1.6840000000000002,0.516,0.157,2010
140536,160893,0.157,1.157,0.47,0.09,2011
140548,160893,0.13699999999999998,0.8440000000000001,0.44799999999999995,0.23399999999999999,2012
140560,160893,0.09699999999999999,0.648,0.39899999999999997,0.305,2013
140572,160893,0.159,1.02,0.45399999999999996,0.184,2014
140584,160893,0.258,1.761,0.523,0.175,2015
140596,160912,0.14800000000000002,1.6119999999999999,0.248,1.021,2006
140608,160912,0.09,0.88,0.221,0.444,2007
140620,160912,0.055,0.28300000000000003,0.226,0.49,2008
140632,160912,0.052000000000000005,0.358,0.205,0.726,2009
140644,160912,0.0,0.0,0.163,0.7170000000000001,2010
140656,160912,0.0,0.0,0.265,0.185,2011
140668,160912,0.027000000000000003,0.5329999999999999,0.258,0.079,2012
140680,160912,0.10099999999999999,36.556999999999995,0.34,0.047,2013
140692,160912,0.131,-6.245,0.397,0.031,2014
140704,160912,0.262,-2.6010000000000004,0.413,-0.21,2015
140710,161000,0.7759999999999999,17.928,0.907,0.009000000000000001,2007
140722,161000,0.7070000000000001,15.970999999999998,0.892,0.006,2008
140734,161000,0.9079999999999999,-29.095,0.924,0.019,2009
140746,161000,1.04,32.802,0.853,0.011000000000000001,2010
140747,161000,1.04,32.802,0.853,0.011000000000000001,2011
140782,161000,0.758,10.819,0.728,0.026000000000000002,2013
140786,161000,0.691,10.852,0.71,0.024,2014
140798,161036,0.35200000000000004,2.133,0.632,0.21,2012
140810,161036,0.318,1.8230000000000002,0.61,0.172,2013
140822,161036,0.376,2.6460000000000004,0.655,0.22699999999999998,2014
140834,161036,0.451,3.287,0.718,0.08900000000000001,2015
140846,161056,0.299,8.387,0.4,0.076,2006
140858,161056,0.461,9.613999999999999,0.551,0.135,2007
140870,161056,0.544,9.101,0.631,0.065,2008
140882,161056,0.634,9.589,0.698,0.059000000000000004,2009
140894,161056,0.684,8.824,0.748,0.021,2010
140906,161056,0.7140000000000001,7.16,0.789,0.048,2011
140911,161056,0.7190000000000001,7.013,0.799,0.051,2012
140923,161072,0.264,-26.044,0.723,-0.455,2006
