,gvkey,fiscal_year,fiscal_month
7014,11554,2007.0,12.0
7015,11554,2008.0,12.0
7016,11554,2009.0,12.0
7017,11554,2010.0,12.0
7018,11554,2011.0,12.0
7019,11554,2012.0,12.0
7020,11554,2013.0,12.0
7021,11554,2014.0,12.0
7022,11554,2015.0,12.0
7023,11555,2006.0,12.0
7024,11555,2007.0,12.0
7025,11555,2008.0,12.0
7026,11555,2009.0,12.0
7027,11555,2010.0,12.0
7028,11555,2011.0,12.0
7029,11555,2012.0,12.0
7030,11555,2013.0,12.0
7031,11555,2014.0,12.0
7032,11555,2015.0,12.0
7033,11566,2006.0,12.0
7034,11566,2007.0,12.0
7035,11566,2008.0,12.0
7036,11566,2009.0,12.0
7037,11566,2010.0,12.0
7038,11566,2011.0,12.0
7039,11566,2012.0,12.0
7040,11566,2013.0,12.0
7041,11566,2014.0,12.0
7042,11566,2015.0,12.0
7043,11584,2006.0,1.0
7044,11584,2007.0,1.0
7045,11584,2008.0,1.0
7046,11584,2009.0,1.0
7047,11584,2010.0,1.0
7048,11584,2011.0,1.0
7049,11584,2012.0,1.0
7050,11584,2013.0,1.0
7051,11584,2014.0,1.0
7052,11584,2015.0,1.0
7053,11600,2006.0,5.0
7054,11600,2007.0,5.0
7055,11600,2008.0,5.0
7056,11600,2009.0,5.0
7057,11600,2010.0,5.0
7058,11600,2011.0,5.0
7059,11600,2012.0,5.0
7060,11600,2013.0,5.0
7061,11600,2014.0,5.0
7062,11600,2015.0,5.0
7063,11609,2006.0,12.0
7064,11609,2007.0,12.0
7065,11628,2006.0,12.0
7066,11628,2007.0,12.0
7067,11628,2008.0,12.0
7068,11628,2009.0,12.0
7069,11636,2006.0,12.0
7070,11636,2007.0,12.0
7071,11636,2008.0,12.0
7072,11636,2009.0,12.0
7073,11636,2010.0,12.0
7074,11636,2011.0,12.0
7075,11636,2012.0,12.0
7076,11636,2013.0,12.0
7077,11636,2014.0,12.0
7078,11636,2015.0,12.0
7079,11644,2006.0,12.0
7080,11644,2007.0,12.0
7081,11644,2008.0,12.0
7082,11644,2009.0,12.0
7083,11644,2010.0,12.0
7084,11644,2011.0,12.0
7085,11644,2012.0,12.0
7086,11644,2013.0,12.0
7087,11644,2014.0,12.0
7088,11644,2015.0,12.0
7089,11649,2006.0,12.0
7090,11649,2007.0,12.0
7091,11649,2008.0,12.0
7092,11649,2009.0,12.0
7093,11649,2010.0,12.0
7094,11649,2011.0,12.0
7095,11649,2012.0,12.0
7096,11649,2013.0,12.0
7097,11649,2014.0,12.0
7098,11649,2015.0,12.0
7099,11657,2006.0,12.0
7100,11657,2007.0,12.0
7101,11657,2008.0,12.0
7102,11657,2009.0,12.0
7103,11657,2010.0,12.0
7104,11657,2011.0,12.0
7105,11657,2012.0,12.0
7106,11657,2013.0,12.0
7107,11657,2014.0,12.0
7108,11657,2015.0,12.0
7109,11670,2006.0,12.0
7110,11670,2007.0,12.0
7111,11670,2008.0,12.0
7112,11670,2009.0,12.0
7113,11670,2010.0,12.0
7114,11670,2011.0,9.0
7115,11670,2012.0,9.0
7116,11670,2013.0,9.0
7117,11670,2014.0,9.0
7118,11670,2015.0,9.0
7119,11672,2006.0,1.0
7120,11672,2007.0,1.0
7121,11672,2008.0,1.0
7122,11672,2009.0,1.0
7123,11672,2010.0,1.0
7124,11672,2011.0,1.0
7125,11672,2012.0,1.0
7126,11672,2013.0,1.0
7127,11672,2014.0,1.0
7128,11672,2015.0,1.0
7130,11687,2006.0,12.0
7132,11687,2007.0,12.0
7134,11687,2008.0,12.0
7136,11687,2009.0,12.0
7138,11687,2010.0,12.0
7140,11687,2011.0,12.0
7142,11687,2012.0,12.0
7144,11687,2013.0,12.0
7146,11687,2014.0,12.0
7148,11687,2015.0,12.0
7149,11721,2006.0,9.0
7150,11721,2007.0,9.0
7151,11721,2008.0,9.0
7152,11721,2009.0,9.0
7153,11721,2010.0,9.0
7154,11721,2011.0,9.0
7155,11721,2012.0,9.0
7156,11721,2013.0,9.0
7157,11721,2014.0,9.0
7158,11721,2015.0,9.0
7160,11770,2006.0,12.0
7162,11770,2007.0,12.0
7164,11770,2008.0,12.0
7166,11770,2009.0,12.0
7168,11770,2010.0,12.0
7170,11770,2011.0,12.0
7172,11770,2012.0,12.0
7174,11770,2013.0,12.0
7176,11770,2014.0,12.0
7178,11770,2015.0,12.0
7179,11781,2006.0,12.0
7180,11781,2007.0,12.0
7181,11781,2008.0,12.0
7182,11781,2009.0,12.0
7183,11781,2010.0,12.0
7184,11781,2011.0,12.0
7185,11781,2012.0,12.0
7186,11781,2013.0,12.0
7187,11781,2014.0,12.0
7188,11781,2015.0,12.0
7189,11815,2006.0,6.0
7190,11815,2007.0,6.0
7191,11815,2008.0,6.0
7193,11818,2006.0,11.0
7195,11818,2007.0,11.0
7197,11842,2006.0,12.0
7199,11842,2007.0,12.0
7201,11842,2008.0,12.0
7203,11842,2009.0,12.0
7205,11842,2010.0,12.0
7207,11842,2011.0,12.0
7209,11842,2012.0,12.0
7211,11842,2013.0,12.0
7213,11842,2014.0,12.0
7215,11842,2015.0,12.0
7216,11854,2011.0,12.0
7218,11854,2012.0,12.0
7220,11854,2013.0,12.0
7222,11854,2014.0,12.0
7224,11854,2015.0,12.0
7226,11856,2006.0,12.0
7228,11856,2007.0,12.0
7230,11856,2008.0,12.0
7232,11856,2009.0,12.0
7234,11856,2010.0,12.0
7236,11856,2011.0,12.0
7238,11856,2012.0,12.0
7240,11856,2013.0,12.0
7242,11856,2014.0,12.0
7244,11856,2015.0,12.0
7246,11861,2006.0,12.0
7248,11861,2007.0,12.0
7250,11861,2008.0,12.0
7252,11861,2009.0,12.0
7254,11861,2010.0,12.0
7256,11861,2011.0,12.0
7258,11861,2012.0,12.0
7260,11861,2013.0,12.0
7262,11861,2014.0,12.0
7264,11861,2015.0,12.0
7266,11877,2006.0,12.0
7268,11877,2007.0,12.0
7270,11877,2008.0,12.0
7272,11877,2009.0,12.0
7274,11877,2010.0,12.0
7276,11877,2011.0,12.0
7278,11877,2012.0,12.0
7279,11877,2013.0,12.0
7280,11877,2014.0,12.0
7281,11877,2015.0,12.0
7283,11896,2006.0,12.0
7285,11896,2007.0,12.0
7287,11896,2008.0,12.0
7289,11896,2009.0,12.0
7291,11896,2010.0,12.0
7293,11896,2011.0,12.0
7295,11896,2012.0,12.0
7297,11896,2013.0,12.0
7299,11896,2014.0,12.0
7301,11896,2015.0,12.0
7302,11903,2006.0,10.0
7303,11903,2007.0,10.0
7304,11903,2008.0,10.0
7305,11903,2009.0,10.0
7306,11903,2010.0,10.0
7307,11903,2011.0,10.0
7308,11903,2012.0,10.0
7309,11903,2013.0,10.0
7310,11903,2014.0,10.0
7311,11903,2015.0,10.0
7312,11914,2006.0,5.0
7313,11914,2007.0,5.0
7314,11914,2008.0,5.0
7315,11914,2009.0,5.0
7316,11914,2010.0,5.0
7317,11914,2011.0,5.0
7318,11914,2012.0,5.0
7319,11914,2013.0,5.0
7320,11914,2014.0,5.0
7321,11914,2015.0,5.0
7322,11923,2006.0,12.0
7323,11923,2007.0,12.0
7324,11923,2008.0,12.0
7325,11923,2009.0,12.0
7326,11923,2010.0,12.0
7327,11923,2011.0,12.0
7328,11923,2012.0,12.0
7329,11923,2013.0,12.0
7330,11923,2014.0,12.0
7331,11923,2015.0,12.0
7332,12053,2006.0,12.0
7333,12053,2007.0,12.0
7334,12053,2008.0,12.0
7335,12053,2009.0,12.0
7336,12053,2010.0,12.0
7337,12053,2011.0,12.0
7338,12053,2012.0,12.0
7339,12053,2013.0,12.0
7340,12053,2014.0,12.0
7341,12053,2015.0,12.0
7342,12075,2006.0,6.0
7343,12075,2007.0,6.0
7344,12075,2008.0,6.0
7345,12075,2009.0,6.0
7346,12075,2010.0,6.0
7347,12075,2011.0,6.0
7348,12075,2012.0,6.0
7349,12075,2013.0,6.0
7350,12075,2014.0,6.0
7352,12108,2006.0,12.0
7354,12108,2007.0,12.0
7356,12108,2008.0,12.0
7357,12123,2006.0,1.0
7358,12123,2007.0,1.0
7359,12123,2008.0,1.0
7360,12123,2009.0,1.0
7361,12123,2010.0,1.0
7362,12123,2011.0,1.0
7363,12123,2012.0,1.0
7364,12123,2013.0,1.0
7365,12123,2014.0,1.0
7366,12123,2015.0,1.0
7368,12124,2006.0,11.0
7370,12124,2007.0,11.0
7372,12124,2008.0,11.0
7374,12124,2009.0,12.0
7376,12124,2010.0,12.0
7378,12124,2011.0,12.0
7380,12124,2012.0,12.0
7382,12124,2013.0,12.0
7384,12124,2014.0,12.0
7386,12124,2015.0,12.0
7387,12136,2006.0,6.0
7388,12136,2007.0,6.0
7389,12136,2008.0,6.0
7390,12136,2009.0,6.0
7392,12140,2006.0,12.0
7394,12140,2007.0,12.0
7396,12140,2008.0,12.0
7398,12140,2009.0,12.0
7400,12140,2010.0,12.0
7402,12140,2011.0,12.0
7404,12140,2012.0,12.0
7406,12140,2013.0,12.0
7408,12140,2014.0,12.0
7410,12140,2015.0,12.0
7411,12141,2006.0,6.0
7412,12141,2007.0,6.0
7413,12141,2008.0,6.0
7414,12141,2009.0,6.0
7415,12141,2010.0,6.0
7416,12141,2011.0,6.0
7417,12141,2012.0,6.0
7418,12141,2013.0,6.0
7419,12141,2014.0,6.0
7420,12141,2015.0,6.0
7421,12142,2006.0,5.0
7422,12142,2007.0,5.0
7423,12142,2008.0,5.0
7424,12142,2009.0,5.0
7425,12142,2010.0,5.0
7426,12142,2011.0,5.0
7427,12142,2012.0,5.0
7428,12142,2013.0,5.0
7429,12142,2014.0,5.0
7430,12142,2015.0,5.0
7431,12144,2006.0,12.0
7432,12144,2007.0,12.0
7433,12144,2008.0,12.0
7434,12144,2009.0,12.0
7435,12144,2010.0,12.0
7436,12144,2011.0,12.0
7437,12144,2012.0,12.0
7438,12144,2013.0,12.0
7439,12144,2014.0,12.0
7440,12171,2006.0,1.0
7441,12171,2007.0,1.0
7442,12171,2008.0,1.0
7443,12171,2009.0,1.0
7444,12171,2010.0,1.0
7445,12171,2011.0,1.0
7446,12171,2012.0,1.0
7447,12171,2013.0,1.0
7448,12171,2014.0,1.0
7449,12171,2015.0,1.0
7450,12189,2006.0,12.0
7451,12189,2007.0,12.0
7452,12189,2008.0,12.0
7453,12189,2009.0,12.0
7454,12189,2010.0,12.0
7455,12189,2011.0,12.0
7456,12206,2006.0,12.0
7457,12206,2007.0,12.0
7458,12206,2008.0,12.0
7459,12206,2009.0,12.0
7460,12206,2010.0,12.0
7461,12206,2011.0,12.0
7462,12206,2012.0,12.0
7463,12206,2013.0,12.0
7464,12206,2014.0,12.0
7465,12215,2006.0,12.0
7466,12215,2007.0,12.0
7467,12215,2008.0,12.0
7468,12215,2009.0,12.0
7469,12215,2010.0,12.0
7470,12215,2011.0,12.0
7471,12215,2012.0,12.0
7472,12215,2013.0,12.0
7473,12215,2014.0,12.0
7474,12215,2015.0,12.0
7475,12233,2006.0,12.0
7476,12233,2007.0,12.0
7477,12233,2008.0,12.0
7478,12233,2009.0,12.0
7479,12233,2010.0,12.0
7480,12250,2006.0,9.0
7481,12250,2007.0,12.0
7482,12250,2008.0,12.0
7483,12250,2009.0,12.0
7484,12250,2010.0,12.0
7485,12250,2011.0,12.0
7486,12250,2012.0,12.0
7487,12250,2013.0,12.0
7488,12250,2014.0,12.0
7489,12250,2015.0,12.0
7490,12256,2006.0,3.0
7491,12256,2007.0,3.0
7492,12256,2008.0,3.0
7493,12256,2009.0,3.0
7494,12256,2010.0,12.0
7495,12256,2011.0,12.0
7496,12256,2012.0,12.0
7497,12256,2013.0,12.0
7498,12256,2014.0,12.0
7499,12256,2015.0,12.0
7500,12294,2010.0,12.0
7501,12294,2011.0,12.0
7502,12294,2012.0,12.0
7503,12294,2013.0,12.0
7504,12294,2014.0,12.0
7505,12294,2015.0,12.0
7506,12312,2006.0,12.0
7507,12312,2007.0,12.0
7508,12312,2008.0,12.0
7509,12312,2009.0,12.0
7510,12312,2010.0,12.0
7511,12312,2011.0,12.0
7512,12312,2012.0,12.0
7513,12312,2013.0,12.0
7514,12312,2014.0,12.0
7515,12312,2015.0,12.0
7516,12338,2006.0,12.0
7517,12338,2007.0,12.0
7518,12338,2008.0,12.0
7519,12338,2009.0,12.0
7520,12338,2010.0,12.0
7521,12338,2011.0,12.0
7522,12338,2012.0,12.0
7523,12389,2006.0,12.0
7524,12389,2007.0,12.0
7525,12389,2008.0,12.0
7526,12389,2009.0,12.0
7527,12389,2010.0,12.0
7528,12389,2011.0,12.0
7529,12389,2012.0,12.0
7530,12389,2013.0,12.0
7531,12389,2014.0,12.0
7532,12389,2015.0,12.0
7533,12395,2006.0,10.0
7534,12395,2007.0,10.0
7535,12395,2008.0,10.0
7536,12395,2009.0,10.0
7537,12395,2010.0,10.0
7538,12395,2011.0,10.0
7539,12395,2012.0,10.0
7540,12395,2013.0,10.0
7541,12395,2014.0,10.0
7542,12395,2015.0,10.0
7543,12413,2008.0,12.0
7544,12413,2009.0,12.0
7545,12413,2010.0,12.0
7546,12413,2011.0,12.0
7547,12413,2012.0,12.0
7548,12413,2013.0,12.0
7549,12413,2014.0,12.0
7550,12413,2015.0,12.0
7551,12428,2006.0,12.0
7552,12428,2007.0,12.0
7553,12428,2008.0,12.0
7554,12428,2009.0,12.0
7555,12428,2010.0,12.0
7556,12428,2011.0,12.0
7557,12428,2012.0,12.0
7558,12428,2013.0,12.0
7559,12428,2014.0,12.0
7560,12428,2015.0,12.0
7561,12432,2010.0,12.0
7562,12432,2011.0,12.0
7563,12432,2012.0,12.0
7564,12432,2013.0,12.0
7565,12432,2014.0,12.0
7566,12432,2015.0,12.0
7567,12445,2006.0,12.0
7568,12445,2007.0,12.0
7569,12445,2008.0,12.0
7570,12445,2009.0,12.0
7571,12445,2010.0,12.0
7572,12445,2011.0,12.0
7573,12445,2012.0,12.0
7574,12445,2013.0,12.0
7575,12445,2014.0,12.0
7576,12445,2015.0,12.0
7577,12459,2006.0,12.0
7578,12459,2007.0,12.0
7579,12459,2008.0,12.0
7580,12459,2009.0,12.0
7581,12459,2010.0,12.0
7582,12459,2011.0,12.0
7583,12459,2012.0,12.0
7584,12459,2013.0,12.0
7585,12459,2014.0,12.0
7586,12459,2015.0,12.0
7587,12485,2006.0,12.0
7588,12485,2007.0,12.0
7589,12485,2008.0,12.0
7590,12485,2009.0,12.0
7591,12485,2010.0,12.0
7592,12485,2011.0,12.0
7593,12485,2012.0,12.0
7594,12485,2013.0,12.0
7595,12485,2014.0,12.0
7596,12485,2015.0,12.0
7597,12540,2006.0,11.0
7598,12540,2007.0,11.0
7599,12540,2008.0,11.0
7600,12540,2009.0,11.0
7601,12540,2010.0,11.0
7602,12540,2011.0,11.0
7603,12540,2012.0,11.0
7604,12540,2013.0,11.0
7605,12540,2014.0,11.0
7606,12540,2015.0,11.0
7607,12551,2006.0,12.0
7608,12551,2007.0,12.0
7609,12551,2008.0,12.0
7610,12555,2006.0,12.0
7611,12555,2007.0,12.0
7612,12555,2008.0,12.0
7613,12555,2009.0,12.0
7614,12555,2010.0,12.0
7615,12555,2011.0,12.0
7616,12555,2012.0,12.0
7617,12555,2013.0,12.0
7618,12555,2014.0,12.0
7619,12555,2015.0,12.0
7620,12564,2006.0,12.0
7621,12564,2007.0,12.0
7622,12564,2008.0,12.0
7623,12564,2009.0,12.0
7624,12564,2010.0,12.0
7625,12564,2011.0,12.0
7626,12564,2012.0,12.0
7627,12564,2013.0,12.0
7628,12564,2014.0,12.0
7629,12564,2015.0,12.0
7630,12578,2006.0,12.0
7631,12578,2007.0,12.0
7632,12578,2008.0,12.0
7633,12578,2009.0,12.0
7634,12578,2010.0,12.0
7635,12578,2011.0,12.0
7636,12578,2012.0,12.0
7637,12578,2013.0,12.0
7638,12578,2014.0,12.0
7639,12578,2015.0,12.0
7640,12589,2006.0,12.0
7641,12589,2007.0,12.0
7642,12589,2008.0,12.0
7643,12589,2009.0,12.0
7644,12589,2010.0,12.0
7645,12589,2011.0,12.0
7646,12589,2012.0,12.0
7647,12589,2013.0,12.0
7648,12589,2014.0,12.0
7649,12589,2015.0,12.0
7651,12603,2006.0,12.0
7653,12603,2007.0,12.0
7655,12603,2008.0,12.0
7657,12603,2009.0,12.0
7659,12603,2010.0,12.0
7661,12603,2011.0,12.0
7663,12603,2012.0,12.0
7665,12603,2013.0,12.0
7667,12603,2014.0,12.0
7669,12603,2015.0,12.0
7670,12612,2006.0,12.0
7671,12612,2007.0,12.0
7672,12612,2008.0,12.0
7673,12612,2009.0,12.0
7674,12612,2010.0,12.0
7675,12612,2011.0,12.0
7676,12612,2012.0,12.0
7677,12612,2013.0,12.0
7678,12612,2014.0,12.0
7679,12612,2015.0,12.0
7680,12615,2006.0,12.0
7681,12615,2007.0,12.0
7682,12615,2008.0,12.0
7683,12615,2009.0,12.0
7684,12615,2010.0,12.0
7685,12615,2011.0,12.0
7686,12615,2012.0,12.0
7687,12615,2013.0,12.0
7688,12615,2014.0,12.0
7689,12615,2015.0,12.0
7690,12635,2006.0,12.0
7691,12635,2007.0,12.0
7692,12635,2008.0,12.0
7693,12635,2009.0,12.0
7694,12635,2010.0,12.0
7695,12635,2011.0,12.0
7696,12635,2012.0,12.0
7697,12635,2013.0,12.0
7698,12635,2014.0,12.0
7699,12635,2015.0,12.0
7700,12669,2006.0,12.0
7701,12669,2007.0,12.0
7702,12669,2008.0,12.0
7703,12669,2009.0,12.0
7704,12669,2010.0,12.0
7705,12669,2011.0,12.0
7706,12669,2012.0,12.0
7707,12669,2013.0,12.0
7708,12669,2014.0,12.0
7709,12669,2015.0,12.0
7710,12679,2006.0,6.0
7711,12679,2007.0,6.0
7712,12679,2008.0,6.0
7713,12689,2006.0,11.0
7714,12689,2007.0,11.0
7715,12689,2008.0,11.0
7716,12689,2009.0,11.0
7717,12689,2010.0,11.0
7718,12689,2011.0,11.0
7719,12689,2012.0,11.0
7720,12689,2013.0,11.0
7721,12689,2014.0,11.0
7722,12689,2015.0,11.0
7723,12708,2006.0,12.0
7724,12708,2007.0,12.0
7725,12708,2008.0,12.0
7726,12708,2009.0,12.0
7727,12708,2010.0,12.0
7728,12708,2011.0,12.0
7729,12708,2012.0,12.0
7731,12726,2006.0,12.0
7733,12726,2007.0,12.0
7735,12726,2008.0,12.0
7737,12726,2009.0,12.0
7739,12726,2010.0,12.0
7741,12726,2011.0,12.0
7743,12726,2012.0,12.0
7745,12726,2013.0,12.0
7747,12726,2014.0,12.0
7749,12726,2015.0,12.0
7750,12749,2006.0,12.0
7751,12749,2007.0,12.0
7752,12749,2008.0,12.0
7753,12749,2009.0,12.0
7754,12749,2010.0,12.0
7755,12749,2011.0,12.0
7756,12749,2012.0,12.0
7757,12749,2013.0,12.0
7758,12749,2014.0,12.0
7759,12749,2015.0,12.0
7760,12785,2006.0,9.0
7761,12785,2007.0,9.0
7762,12785,2008.0,9.0
7763,12785,2009.0,9.0
7764,12785,2010.0,12.0
7765,12785,2011.0,12.0
7766,12785,2012.0,12.0
7767,12785,2013.0,12.0
7768,12785,2014.0,12.0
7769,12785,2015.0,12.0
7770,12788,2006.0,6.0
7771,12788,2007.0,6.0
7772,12788,2008.0,6.0
7773,12788,2009.0,6.0
7774,12788,2010.0,6.0
7775,12788,2011.0,6.0
7776,12788,2012.0,6.0
7777,12788,2013.0,6.0
7778,12788,2014.0,6.0
7779,12788,2015.0,6.0
7781,12796,2006.0,12.0
7783,12796,2007.0,12.0
7785,12796,2008.0,12.0
7787,12796,2009.0,12.0
7789,12796,2010.0,12.0
7791,12796,2011.0,12.0
7793,12796,2012.0,12.0
7795,12796,2013.0,12.0
7797,12796,2014.0,12.0
7799,12796,2015.0,12.0
7800,12868,2006.0,10.0
7801,12868,2007.0,10.0
7802,12868,2008.0,10.0
7803,12868,2009.0,10.0
7804,12868,2010.0,10.0
7805,12868,2011.0,10.0
7806,12868,2012.0,10.0
7807,12868,2013.0,10.0
7808,12868,2014.0,10.0
7809,12868,2015.0,10.0
7810,12884,2006.0,1.0
7811,12884,2007.0,1.0
7812,12884,2008.0,1.0
7813,12884,2009.0,1.0
7814,12884,2010.0,1.0
7815,12884,2011.0,1.0
7816,12886,2006.0,6.0
7817,12886,2007.0,6.0
7818,12886,2008.0,6.0
7819,12886,2009.0,6.0
7820,12886,2010.0,6.0
7821,12886,2011.0,6.0
7822,12886,2012.0,6.0
7823,12886,2013.0,6.0
7824,12886,2014.0,6.0
7825,12886,2015.0,6.0
7826,12892,2010.0,12.0
7827,12892,2011.0,12.0
7828,12892,2012.0,12.0
7829,12892,2013.0,12.0
7830,12892,2014.0,12.0
7831,12892,2015.0,12.0
7832,12895,2006.0,12.0
7833,12895,2007.0,12.0
7834,12895,2008.0,12.0
7835,12895,2009.0,12.0
7836,12895,2010.0,12.0
7837,12895,2011.0,12.0
7838,12895,2012.0,12.0
7839,12895,2013.0,12.0
7840,12895,2014.0,12.0
7841,12895,2015.0,12.0
7843,12909,2006.0,12.0
7845,12909,2007.0,12.0
7847,12909,2008.0,12.0
7849,12909,2009.0,12.0
7851,12909,2010.0,12.0
7853,12909,2011.0,12.0
7855,12909,2012.0,12.0
7857,12909,2013.0,12.0
7859,12909,2014.0,12.0
7861,12909,2015.0,12.0
7862,12950,2006.0,3.0
7863,12950,2007.0,3.0
7864,12950,2008.0,3.0
7865,12950,2009.0,3.0
7866,12950,2010.0,3.0
7867,12950,2011.0,3.0
7868,12950,2012.0,3.0
7869,12950,2013.0,3.0
7870,12950,2014.0,3.0
7871,12950,2015.0,3.0
7872,12972,2006.0,9.0
7873,12972,2007.0,9.0
7874,12972,2008.0,9.0
7875,12972,2009.0,9.0
7876,12972,2010.0,9.0
7877,12972,2011.0,9.0
7878,12972,2012.0,9.0
7879,12972,2013.0,9.0
7880,12972,2014.0,9.0
7881,12972,2015.0,9.0
7882,12978,2010.0,12.0
7883,12978,2011.0,12.0
7884,12978,2012.0,12.0
7885,12978,2013.0,12.0
7886,12978,2014.0,12.0
7887,13003,2006.0,10.0
7888,13003,2007.0,10.0
7889,13003,2008.0,10.0
7890,13003,2009.0,10.0
7891,13003,2010.0,10.0
7892,13003,2011.0,10.0
7893,13003,2012.0,10.0
7894,13003,2013.0,10.0
7895,13003,2014.0,10.0
7896,13003,2015.0,10.0
7897,13027,2006.0,12.0
7899,13041,2006.0,12.0
7901,13041,2007.0,12.0
7903,13041,2008.0,12.0
7905,13041,2009.0,12.0
7907,13041,2010.0,12.0
7909,13041,2011.0,12.0
7911,13041,2012.0,12.0
7913,13041,2013.0,12.0
7915,13041,2014.0,12.0
7917,13041,2015.0,12.0
7918,13071,2006.0,10.0
7919,13071,2007.0,12.0
7920,13071,2008.0,12.0
7921,13071,2009.0,12.0
7922,13071,2010.0,12.0
7923,13071,2011.0,12.0
7924,13071,2012.0,12.0
7925,13071,2013.0,12.0
7926,13071,2014.0,12.0
7927,13071,2015.0,12.0
7928,13092,2006.0,9.0
7929,13092,2007.0,9.0
7930,13092,2008.0,9.0
7931,13092,2009.0,9.0
7932,13092,2010.0,9.0
7933,13092,2011.0,9.0
7934,13092,2012.0,9.0
7935,13092,2013.0,9.0
7936,13092,2014.0,9.0
7937,13092,2015.0,9.0
7939,13124,2006.0,12.0
7941,13124,2007.0,12.0
7943,13124,2008.0,12.0
7945,13124,2009.0,12.0
7947,13124,2010.0,12.0
7949,13125,2006.0,12.0
7951,13125,2007.0,12.0
7953,13125,2008.0,12.0
7955,13125,2009.0,12.0
7957,13125,2010.0,12.0
7959,13125,2011.0,12.0
7961,13125,2012.0,12.0
7963,13125,2013.0,12.0
7965,13125,2014.0,12.0
7967,13125,2015.0,12.0
7969,13166,2006.0,12.0
7971,13166,2007.0,12.0
7972,13200,2006.0,10.0
7973,13200,2007.0,10.0
7974,13200,2008.0,10.0
7975,13200,2009.0,10.0
7976,13200,2010.0,10.0
7977,13200,2011.0,10.0
7978,13200,2012.0,10.0
7979,13200,2013.0,10.0
7980,13200,2014.0,10.0
7981,13200,2015.0,10.0
7982,13227,2006.0,12.0
7984,13341,2006.0,12.0
7986,13341,2007.0,12.0
7988,13341,2008.0,12.0
7990,13341,2009.0,12.0
7992,13341,2010.0,12.0
7994,13341,2011.0,12.0
7996,13341,2012.0,12.0
7998,13341,2013.0,12.0
8000,13341,2014.0,12.0
8002,13341,2015.0,12.0
8004,13342,2006.0,12.0
8006,13342,2007.0,12.0
8008,13342,2008.0,12.0
8010,13342,2009.0,12.0
8012,13342,2010.0,12.0
8014,13342,2011.0,12.0
8016,13342,2012.0,12.0
8018,13342,2013.0,12.0
8020,13342,2014.0,12.0
8022,13342,2015.0,12.0
8023,13353,2006.0,12.0
8024,13353,2007.0,12.0
8025,13353,2008.0,12.0
8026,13353,2009.0,12.0
8027,13353,2010.0,12.0
8028,13353,2011.0,12.0
8029,13353,2012.0,12.0
8030,13353,2013.0,12.0
8031,13353,2014.0,12.0
8032,13353,2015.0,12.0
8033,13380,2006.0,1.0
8034,13380,2007.0,1.0
8035,13380,2008.0,1.0
8036,13380,2009.0,1.0
8037,13380,2010.0,1.0
8038,13380,2011.0,1.0
8039,13380,2012.0,1.0
8040,13407,2006.0,12.0
8041,13407,2007.0,12.0
8042,13421,2006.0,12.0
8043,13421,2007.0,12.0
8044,13421,2008.0,12.0
8045,13421,2009.0,12.0
8046,13421,2010.0,12.0
8047,13421,2011.0,12.0
8048,13421,2012.0,12.0
8049,13421,2013.0,12.0
8050,13421,2014.0,12.0
8051,13421,2015.0,12.0
8052,13427,2006.0,12.0
8053,13427,2007.0,12.0
8054,13427,2008.0,12.0
8055,13427,2009.0,12.0
8056,13427,2010.0,12.0
8057,13427,2011.0,12.0
8058,13427,2012.0,12.0
8059,13427,2013.0,12.0
8060,13427,2014.0,12.0
8061,13427,2015.0,12.0
8062,13431,2006.0,12.0
8063,13431,2007.0,12.0
8064,13431,2008.0,12.0
8065,13431,2009.0,12.0
8066,13431,2010.0,12.0
8067,13431,2011.0,12.0
8068,13431,2012.0,12.0
8069,13431,2013.0,12.0
8070,13431,2014.0,12.0
8071,13431,2015.0,12.0
8072,13440,2006.0,12.0
8073,13440,2007.0,12.0
8074,13440,2008.0,12.0
8075,13440,2009.0,12.0
8076,13440,2010.0,12.0
8077,13440,2011.0,12.0
8078,13440,2012.0,12.0
8079,13440,2013.0,12.0
8080,13440,2014.0,12.0
8081,13440,2015.0,12.0
8083,13453,2006.0,12.0
8085,13453,2007.0,12.0
8087,13453,2008.0,12.0
8089,13453,2009.0,12.0
8091,13453,2010.0,12.0
8093,13453,2011.0,12.0
8095,13453,2012.0,12.0
8097,13453,2013.0,12.0
8099,13453,2014.0,12.0
8101,13453,2015.0,12.0
8102,13498,2006.0,11.0
8103,13498,2007.0,11.0
8104,13498,2008.0,11.0
8105,13498,2009.0,11.0
8106,13498,2010.0,11.0
8107,13498,2011.0,11.0
8108,13498,2012.0,11.0
8109,13498,2013.0,11.0
8110,13498,2014.0,11.0
8111,13498,2015.0,11.0
8113,13510,2006.0,12.0
8115,13510,2007.0,12.0
8117,13510,2008.0,12.0
8119,13510,2009.0,12.0
8121,13510,2010.0,12.0
8123,13510,2011.0,12.0
8125,13510,2012.0,12.0
8127,13510,2013.0,12.0
8129,13510,2014.0,12.0
8131,13510,2015.0,12.0
8132,13526,2006.0,12.0
8133,13526,2007.0,12.0
8134,13526,2008.0,12.0
8135,13526,2009.0,12.0
8136,13526,2010.0,12.0
8137,13526,2011.0,12.0
8138,13526,2012.0,12.0
8139,13526,2013.0,12.0
8140,13526,2014.0,12.0
8141,13526,2015.0,12.0
8142,13540,2011.0,12.0
8143,13540,2012.0,12.0
8144,13540,2013.0,12.0
8145,13540,2014.0,12.0
8146,13540,2015.0,12.0
8148,13557,2006.0,12.0
8150,13561,2006.0,12.0
