,Model,Independent variable1,Independent variable2,Independent variable3,Independent variable4,Independent variable5,Adjusted R2,Coefficient1,Coefficient2,Coefficient3,Coefficient4,Coefficient5
1609,Fixed effect,wildfire_dummy,wildfire_count,flood_death,PerCapitaIncome,heat_death,0.06343755290443343,0.029177886225637845,0.00046689190791280227,0.012646586816531002,-3.2844351807018913e-06,-0.0026800349450220766
1610,Fixed effect,wildfire_dummy,wildfire_count,flood_death,PerCapitaIncome,winter_storm_count,0.06220606978176069,0.03471511701168722,0.0002424250165598369,0.009815071137497133,-2.0613811503111193e-06,0.0002545162485960567
1611,Fixed effect,wildfire_dummy,wildfire_count,flood_death,GDP_per_capita,heat_death,0.06372975428581029,0.02700677628086861,0.00046054208468180853,0.012364293566431208,-3.6820197047653433,-0.0027378209918086237
1612,Fixed effect,wildfire_dummy,wildfire_count,flood_death,GDP_per_capita,winter_storm_count,0.06236627427238095,0.033249638589648266,0.00023563435235063874,0.009639077345298992,-2.4208161130022097,0.00025094780602301104
1613,Fixed effect,wildfire_dummy,wildfire_count,flood_death,heat_death,winter_storm_count,0.06325408178554481,0.03309713877275952,0.0004064014084024805,0.011079186387260015,-0.002048421861518622,0.00017882896908475132
1614,Fixed effect,wildfire_dummy,wildfire_count,avg_tornado_scale,PerCapitaIncome,GDP_per_capita,0.060385812341194556,0.027731925133875398,0.0001841049720655946,0.02326467159114789,7.706584517101498e-06,-9.062363385037157
1615,Fixed effect,wildfire_dummy,wildfire_count,avg_tornado_scale,PerCapitaIncome,heat_death,0.06152969626014215,0.028170478715738634,0.00036878940264111057,0.021103120732035872,-2.713200569141373e-06,-0.0023534394875395375
1616,Fixed effect,wildfire_dummy,wildfire_count,avg_tornado_scale,PerCapitaIncome,winter_storm_count,0.06116864212351425,0.03387640488163486,0.00018187926922460384,0.019349183016811423,-1.7555276706997843e-06,0.00029310147578585173
1617,Fixed effect,wildfire_dummy,wildfire_count,avg_tornado_scale,GDP_per_capita,heat_death,0.061905193602560527,0.02591137396125991,0.00036666820088051405,0.020777821091126903,-3.431228267566813,-0.002448177425057029
1618,Fixed effect,wildfire_dummy,wildfire_count,avg_tornado_scale,GDP_per_capita,winter_storm_count,0.06136964937250067,0.03235329723618862,0.00017592034237099577,0.01911746104237728,-2.3222949746135146,0.00028971399962241304
1619,Fixed effect,wildfire_dummy,wildfire_count,avg_tornado_scale,heat_death,winter_storm_count,0.061933512691799586,0.03239334063793476,0.00031366323258517757,0.020884947309400256,-0.0017303564174696701,0.00023372997903504494
1620,Fixed effect,wildfire_dummy,wildfire_count,PerCapitaIncome,GDP_per_capita,heat_death,0.06182706300867591,0.022828843648945343,0.00035146629201820783,6.5587902678485815e-06,-9.41156601533717,-0.002438454262369846
1621,Fixed effect,wildfire_dummy,wildfire_count,PerCapitaIncome,GDP_per_capita,winter_storm_count,0.0612624941137665,0.029662002040318946,0.0001636621796572512,5.518344880111433e-06,-7.369739186885626,0.0002862295436586021
1622,Fixed effect,wildfire_dummy,wildfire_count,PerCapitaIncome,heat_death,winter_storm_count,0.06210993732037906,0.029630323533634116,0.0003248270614052696,-2.9613358792900666e-06,-0.002025185558546416,0.00024606271242993955
1623,Fixed effect,wildfire_dummy,wildfire_count,GDP_per_capita,heat_death,winter_storm_count,0.062425807109555254,0.02741825093927615,0.00032324117720841655,-3.487576107944407,-0.002114079350479549,0.00023696852964047576
1624,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,flood_count,flood_death,0.06043912157211018,0.03621903067310295,0.0019858663079978635,4.388652255502206e-05,0.00014086790359907602,0.0073534125401094825
1625,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,flood_count,avg_tornado_scale,0.06010837929380475,0.037480972143636514,0.00742708955393693,3.416620163322041e-05,0.00023908699914896526,0.018288633774855893
1626,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,flood_count,PerCapitaIncome,0.06011181652075659,0.035859877347015866,0.003363295681422704,4.8034912012039986e-05,0.0002700307859461023,-2.0784888627093957e-06
1627,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,flood_count,GDP_per_capita,0.06033356604839457,0.03408912828429329,0.0022243818449011587,4.893455446310787e-05,0.0002639786844467354,-2.6050547357183884
1628,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,flood_count,heat_death,0.06037670324327826,0.035779778953314204,0.003233558055730492,4.344334627053323e-05,0.00024770987393179193,-0.0011696256149579883
1629,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,flood_count,winter_storm_count,0.06085109002061284,0.03767332411304977,0.003921951158024806,3.768275799185094e-05,0.00019182667812032132,0.00025597998203467177
1630,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,flood_death,avg_tornado_scale,0.06054062027131579,0.03395884368388002,0.007421491165423092,4.1155899464219565e-05,0.00862826967274399,0.018072518573319932
1631,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,flood_death,PerCapitaIncome,0.06054842529957272,0.031780407444342705,0.003918229765371177,5.604156324041446e-05,0.009304076560817096,-2.0733656065670554e-06
1632,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,flood_death,GDP_per_capita,0.060780552528787224,0.03009849859623142,0.002582242371943784,5.677627245595045e-05,0.009214659843981765,-2.6299340319663562
1633,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,flood_death,heat_death,0.06095039239743638,0.032125898118740885,0.0023350940911392344,5.040921211746257e-05,0.009371222087003556,-0.0013081913941420424
1634,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,flood_death,winter_storm_count,0.061342632764182836,0.03514881858930966,0.0026052721967650674,4.253964024999118e-05,0.007939926591123287,0.00025897690445600055
1635,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,avg_tornado_scale,PerCapitaIncome,0.05968173192539472,0.030580182905611934,0.016690862257924786,4.9950889734447184e-05,0.020003151723667473,-1.5989645500676466e-06
1636,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,avg_tornado_scale,GDP_per_capita,0.059919723970917604,0.028896688497523384,0.015149008478373088,5.1548998103575363e-05,0.019539493141222483,-2.343445312578967
1637,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,avg_tornado_scale,heat_death,0.06010014015242704,0.030688063018223362,0.015039403240367037,4.5289421119151574e-05,0.02093499240448279,-0.0012100716791188968
1638,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,avg_tornado_scale,winter_storm_count,0.06077877691303957,0.03407763558935583,0.012806390520447507,3.70468843450473e-05,0.018908550154001304,0.00027930182475311506
1639,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,PerCapitaIncome,GDP_per_capita,0.0599310186791181,0.02544039994566417,0.012711042670311546,5.68701436818477e-05,7.015611738118206e-06,-8.74887156381878
1640,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,PerCapitaIncome,heat_death,0.060179410004400635,0.027485483588973687,0.010952525094679309,6.402529527647089e-05,-2.6952754800708956e-06,-0.001483790875753102
1641,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,PerCapitaIncome,winter_storm_count,0.06076704624500284,0.03180142288071109,0.009767311289045021,5.2307585162741964e-05,-2.1011237240326008e-06,0.0002957477890936592
1642,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,GDP_per_capita,heat_death,0.06055366103655202,0.025202138442069765,0.008752688171755708,6.503146493391406e-05,-3.4390432881406774,-0.001594637963400658
1643,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,GDP_per_capita,winter_storm_count,0.060987603141988256,0.030145675722426962,0.008432359665693579,5.299208114948791e-05,-2.6189052680582208,0.00029201483667532315
1644,Fixed effect,wildfire_dummy,tropical_storm_dummy,tornado_injury,heat_death,winter_storm_count,0.06083979991698374,0.03220697479583881,0.00981699867386537,4.7398567763987276e-05,-0.0009601081879515354,0.000264207246601734
1645,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_count,flood_death,avg_tornado_scale,0.06057992556280056,0.03815675761004454,0.0053519832677650135,0.00013863107635863795,0.0070550037132804605,0.01841727879761666
1646,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_count,flood_death,PerCapitaIncome,0.06055833136931166,0.03712883625914825,0.001802264800538346,0.00016834382628672228,0.00741373933982895,-2.0062086501770153e-06
1647,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_count,flood_death,GDP_per_capita,0.060769759410451596,0.03544845162829521,0.0007406005876001788,0.00016320129277974573,0.007390704389683415,-2.5251929413927594
1648,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_count,flood_death,heat_death,0.0609217003252408,0.03667010895500959,0.0009754034660557021,0.0001374216030214115,0.007837080002173778,-0.0012577226673645063
1649,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_count,flood_death,winter_storm_count,0.0612839911999552,0.038509331698735605,0.0020934598795656002,9.57137428144625e-05,0.00693272645028223,0.00025210481988064743
1650,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_count,avg_tornado_scale,PerCapitaIncome,0.06021519128653219,0.03811485701343892,0.007123011973534844,0.0002624951178626231,0.018130084931808073,-1.7252863435436007e-06
1651,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_count,avg_tornado_scale,GDP_per_capita,0.06042421432390488,0.03649902788849361,0.005980718329978171,0.0002585271434737744,0.01789870559662138,-2.3314012000787367
1652,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_count,avg_tornado_scale,heat_death,0.06054937476503852,0.03768580500897845,0.006526699262597049,0.00023965505687762243,0.019320695115332104,-0.0011508221083972837
1653,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_count,avg_tornado_scale,winter_storm_count,0.06101720392256882,0.03930520116961013,0.006850600645791159,0.00018396291945086383,0.018019574266961012,0.0002530426094561639
1654,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_count,PerCapitaIncome,GDP_per_capita,0.06038143555137965,0.033711029368249684,0.004244399878544763,0.0002577592406831157,5.853622153519456e-06,-7.676034403006792
1655,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_count,PerCapitaIncome,heat_death,0.060696551361390405,0.036051827347356714,0.0017451076969118764,0.00027865617910595404,-2.7323303611458523e-06,-0.0014156268049234616
1656,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_count,PerCapitaIncome,winter_storm_count,0.061037864437814005,0.03827969655817493,0.0032845906559559545,0.00021631103808231335,-2.120712470972187e-06,0.0002656250666172091
1657,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_count,GDP_per_capita,heat_death,0.06101368108363581,0.033758521751495615,0.0001974732347240561,0.00026998506218913723,-3.3371249878776643,-0.0015140693508708103
1658,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_count,GDP_per_capita,winter_storm_count,0.06123108520625131,0.03661476159765799,0.002316859087861934,0.0002109125286262166,-2.5572223466980946,0.0002627320923243189
1659,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_count,heat_death,winter_storm_count,0.061086449226714024,0.03823927131938188,0.0037464700182269035,0.0002019185107148177,-0.000936234539214967,0.00023640332246120798
1660,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_death,avg_tornado_scale,PerCapitaIncome,0.060600431159535506,0.034435093927243435,0.008274919900085779,0.008963919001806318,0.018462545925193842,-1.6875804576778782e-06
1661,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_death,avg_tornado_scale,GDP_per_capita,0.06081724745687489,0.03287015021493908,0.006977695123580704,0.008913729083203538,0.018163440971842852,-2.3315750259935637
1662,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_death,avg_tornado_scale,heat_death,0.061070434086197944,0.03438024021087722,0.006109936715562232,0.009040004776907197,0.019198122806766957,-0.00128404053836324
1663,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_death,avg_tornado_scale,winter_storm_count,0.061468806701149736,0.037050428540211344,0.005825171761335891,0.007639523656441966,0.017642939277774973,0.0002566801087627897
1664,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_death,PerCapitaIncome,GDP_per_capita,0.060793008371368695,0.02998220592413734,0.005068011234149505,0.008953660491708065,6.174668878238921e-06,-7.96463189611359
1665,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_death,PerCapitaIncome,heat_death,0.06124157379530992,0.032033806173986365,0.0019195944898104675,0.009954142971449581,-2.7975544433392614e-06,-0.0015717955218804403
1666,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_death,PerCapitaIncome,winter_storm_count,0.06150063320583321,0.03548660618476292,0.002916138351209373,0.008288194580957307,-2.1240139491567007e-06,0.00027227229146439694
1667,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_death,GDP_per_capita,heat_death,0.06158215479453155,0.029839580324095123,1.9578629601403576e-05,0.009853166159006598,-3.4362369085019355,-0.0016717226831684383
1668,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_death,GDP_per_capita,winter_storm_count,0.061698608652427156,0.03390200041618108,0.0017920937521434532,0.008205846502905656,-2.573692813344373,0.00026876630753684097
1669,Fixed effect,wildfire_dummy,tropical_storm_dummy,flood_death,heat_death,winter_storm_count,0.06163699833708147,0.0356534328622544,0.0023364107990165865,0.008423536160347377,-0.0010545807933503985,0.00023710806285042246
1670,Fixed effect,wildfire_dummy,tropical_storm_dummy,avg_tornado_scale,PerCapitaIncome,GDP_per_capita,0.06013962496023528,0.028149094811731248,0.016594286532708398,0.023042409965869887,7.877934179514294e-06,-9.183025045944742
1671,Fixed effect,wildfire_dummy,tropical_storm_dummy,avg_tornado_scale,PerCapitaIncome,heat_death,0.0602532737016479,0.030696068166672565,0.015636172454496455,0.021158850035741753,-2.225186484792147e-06,-0.0014150381929936475
1672,Fixed effect,wildfire_dummy,tropical_storm_dummy,avg_tornado_scale,PerCapitaIncome,winter_storm_count,0.06087106244521323,0.03438505671814582,0.013546724670849641,0.019102740351710442,-1.727214925360056e-06,0.00029141271444717927
1673,Fixed effect,wildfire_dummy,tropical_storm_dummy,avg_tornado_scale,GDP_per_capita,heat_death,0.060601265043868646,0.0285504380517804,0.013547566141391952,0.02069785442014182,-3.066409222625587,-0.0015309626859408032
1674,Fixed effect,wildfire_dummy,tropical_storm_dummy,avg_tornado_scale,GDP_per_capita,winter_storm_count,0.06107811856426448,0.03284392089053541,0.012272734265378444,0.018841085476103584,-2.3281076914471717,0.0002888890181886984
1675,Fixed effect,wildfire_dummy,tropical_storm_dummy,avg_tornado_scale,heat_death,winter_storm_count,0.06102243271997532,0.03443432501836488,0.013055791167175106,0.02034823932587845,-0.000941930617723276,0.000260479746384379
1676,Fixed effect,wildfire_dummy,tropical_storm_dummy,PerCapitaIncome,GDP_per_capita,heat_death,0.060610101574457564,0.025040402065017748,0.011205983427276241,7.454734860430091e-06,-9.877989890827326,-0.0015678076482303267
1677,Fixed effect,wildfire_dummy,tropical_storm_dummy,PerCapitaIncome,GDP_per_capita,winter_storm_count,0.060999375146149615,0.030040707033818916,0.01057692775043745,5.780739626881334e-06,-7.614166618260392,0.00028536273268051386
1678,Fixed effect,wildfire_dummy,tropical_storm_dummy,PerCapitaIncome,heat_death,winter_storm_count,0.06108312622869683,0.03212343471767336,0.009976677567479025,-2.5790967089654362e-06,-0.0011867612747149703,0.00027573011963176426
1679,Fixed effect,wildfire_dummy,tropical_storm_dummy,GDP_per_capita,heat_death,winter_storm_count,0.06138642197179067,0.030024386883528993,0.00818812309231334,-3.2005689840835254,-0.0012902871492392544,0.00026868220084325865
1680,Fixed effect,wildfire_dummy,tornado_injury,flood_count,flood_death,avg_tornado_scale,0.06066822168697006,0.036779375989043156,3.7660129906088974e-05,0.00013385601304405958,0.0072220747099765855,0.01676097463098511
1681,Fixed effect,wildfire_dummy,tornado_injury,flood_count,flood_death,PerCapitaIncome,0.06073996004258586,0.03485327116571603,4.9673322105864933e-05,0.000149477408308391,0.007477975999729755,-2.1572551219862045e-06
